matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100831001,804,2,2,0,0,2,63,38,3,11,183,101,11,52,73,3,70,53,10,7,5,0,15,1,2,101,54,15,91,4,55,0,19,90.52224371373308,76.92307692307693,70.23809523809523,6.684981684981707
100831001,8117,3,3,0,0,0,59,53,1,12,155,85,7,38,64,5,59,46,5,8,5,0,15,2,0,85,68,4,84,3,45,0,22,83.55899419729207,70.23809523809523,76.92307692307693,-6.684981684981707
