matchId,playerId,squadId,minutesPlayed,oppSquadId
80281305,80052,803,60.0,804
80281305,80058,803,60.0,804
80281305,80170,803,48.516666666666666,804
80281305,80109,803,60.95,804
80281305,80026,803,45.56666666666667,804
80281305,80098,803,22.633333333333333,804
80281305,80099,803,60.0,804
80281305,80032,803,0.0,804
80281305,80154,803,53.7,804
80281305,80030,803,0.0,804
80281305,80403,803,12.433333333333334,804
80281305,80212,803,0.0,804
80281305,80570,804,60.0,803
80281305,80293,804,60.0,803
80281305,80041,804,60.0,803
80281305,80171,804,45.8,803
80281305,80049,804,60.0,803
80281305,80042,804,60.0,803
80281305,80010,804,60.0,803
80281305,80003,804,0.0,803
80281305,80176,804,0.0,803
80281305,80046,804,0.0,803
80281305,80178,804,15.15,803
