matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
119460102,1001357,811,GS,0.0,GS,3600.0,3600.0,813
119460102,80475,811,GA,0.0,S,2147.0,2147.0,813
119460102,80475,811,S,2147.0,GA,3177.0,1030.0,813
119460102,80475,811,GA,3177.0,GA,3600.0,423.0,813
119460102,994224,811,WA,0.0,WA,3600.0,3600.0,813
119460102,80701,811,C,0.0,S,1573.0,1573.0,813
119460102,80701,811,S,1573.0,WD,2700.0,1127.0,813
119460102,80701,811,WD,2700.0,WD,3600.0,900.0,813
119460102,1001356,811,WD,0.0,S,2700.0,2700.0,813
119460102,1001356,811,S,2700.0,S,3600.0,900.0,813
119460102,80343,811,GD,0.0,GK,2559.0,2559.0,813
119460102,80343,811,GK,2559.0,GK,3600.0,1041.0,813
119460102,998404,811,GK,0.0,S,2559.0,2559.0,813
119460102,998404,811,S,2559.0,S,3600.0,1041.0,813
119460102,1016035,811,S,0.0,GD,2559.0,2559.0,813
119460102,1016035,811,GD,2559.0,GD,3600.0,1041.0,813
119460102,1019169,811,S,0.0,GA,2147.0,2147.0,813
119460102,1019169,811,GA,2147.0,S,3177.0,1030.0,813
119460102,1019169,811,S,3177.0,S,3600.0,423.0,813
119460102,1001711,811,S,0.0,S,3600.0,3600.0,813
119460102,991901,811,S,0.0,C,2700.0,2700.0,813
119460102,991901,811,C,2700.0,C,3600.0,900.0,813
119460102,80439,811,S,0.0,C,1573.0,1573.0,813
119460102,80439,811,C,1573.0,S,2700.0,1127.0,813
119460102,80439,811,S,2700.0,S,3600.0,900.0,813
119460102,1014724,813,GS,0.0,GS,3600.0,3600.0,811
119460102,80444,813,GA,0.0,GA,3600.0,3600.0,811
119460102,80581,813,WA,0.0,WA,3600.0,3600.0,811
119460102,80776,813,C,0.0,S,1230.0,1230.0,811
119460102,80776,813,S,1230.0,S,3600.0,2370.0,811
119460102,1006758,813,WD,0.0,S,656.0,656.0,811
119460102,1006758,813,S,656.0,C,1230.0,574.0,811
119460102,1006758,813,C,1230.0,C,3600.0,2370.0,811
119460102,80582,813,GD,0.0,GD,3600.0,3600.0,811
119460102,80305,813,GK,0.0,S,900.0,900.0,811
119460102,80305,813,S,900.0,S,3600.0,2700.0,811
119460102,80304,813,S,0.0,WD,656.0,656.0,811
119460102,80304,813,WD,656.0,WD,3600.0,2944.0,811
119460102,993041,813,S,0.0,GK,900.0,900.0,811
119460102,993041,813,GK,900.0,GK,3600.0,2700.0,811
119460102,80640,813,S,0.0,S,3600.0,3600.0,811
119460102,80287,813,S,0.0,S,3600.0,3600.0,811
119460102,80710,813,S,0.0,S,3600.0,3600.0,811
