matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119460102,811,813,1,4.0,0.0,0.0,0.0,0.0,10.0,67.0,10.0,1.0,1.0,0.0,14.0,25.0,4.0,50.0,7.0,11.0,15.0,2.0,13.0,8.0,2.0,3.0,0.0,3.0,1.0,0.0,79.0,4.0,0.0,14.0,2.0,13.0,8.0,0.0,9.0,51.0,0.0,0.0,60.0,7.0,0.0,23.0,92.0,56.52173913043478,57.14285714285714,-0.6211180124223574
119460102,811,813,2,1.0,1.0,0.0,0.0,0.0,12.0,69.0,11.0,0.0,0.0,3.0,13.0,22.0,0.0,0.0,4.0,12.0,13.0,1.0,12.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,62.0,4.0,0.0,15.0,1.0,12.0,5.0,0.0,10.0,49.0,0.0,0.0,60.0,3.0,0.0,18.0,72.0,66.66666666666666,70.58823529411765,-3.921568627450995
119460102,811,813,3,0.0,2.0,0.0,0.0,1.0,9.0,75.0,12.0,0.0,0.0,1.0,8.0,13.0,2.0,0.0,7.0,8.0,11.0,2.0,9.0,9.0,0.0,0.0,3.0,1.0,0.0,50.0,16.5,6.0,3.0,18.0,0.0,9.0,7.0,3.0,8.0,38.0,0.0,0.0,0.0,4.0,1.0,17.0,68.0,52.94117647058824,71.42857142857143,-18.48739495798319
119460102,811,813,4,1.0,0.0,0.0,0.0,0.0,13.0,79.0,11.0,1.0,1.0,4.0,13.0,18.0,2.0,50.0,3.0,11.0,16.0,2.0,14.0,11.0,1.0,2.0,1.0,0.0,1.0,50.0,102.0,1.0,1.0,12.0,1.0,14.0,4.0,2.0,11.0,51.0,0.0,0.0,67.0,1.0,1.0,19.0,76.0,73.68421052631578,65.0,8.68421052631578
119460102,813,811,1,1.0,2.0,0.0,0.0,0.0,10.0,62.0,10.0,1.0,1.0,0.0,12.0,12.0,1.0,100.0,9.0,12.0,12.0,0.0,12.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,40.0,5.0,1.0,15.0,3.0,12.0,9.0,0.0,9.0,49.0,0.0,1.0,43.0,5.0,0.0,21.0,84.0,57.14285714285714,56.52173913043478,0.6211180124223574
119460102,813,811,2,1.0,2.0,0.0,0.0,1.0,12.0,75.0,7.0,0.0,0.0,2.0,11.0,13.0,2.0,50.0,5.0,11.0,12.0,0.0,12.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0,73.5,5.0,0.0,12.0,1.0,12.0,5.0,1.0,12.0,51.0,0.0,2.0,67.0,5.0,0.0,17.0,68.0,70.58823529411765,66.66666666666666,3.921568627450995
119460102,813,811,3,1.0,1.0,0.0,0.0,0.0,11.0,69.0,10.0,0.0,0.0,1.0,16.0,20.0,3.0,67.0,4.0,15.0,16.0,1.0,15.0,9.0,2.0,4.0,1.0,3.0,1.0,0.0,91.0,0.0,0.0,10.0,0.0,15.0,5.0,0.0,10.0,62.0,0.0,0.0,100.0,3.0,0.0,21.0,84.0,71.42857142857143,52.94117647058824,18.48739495798319
119460102,813,811,4,0.0,0.0,0.0,0.0,0.0,13.0,86.0,12.0,1.0,1.0,1.0,13.0,21.0,3.0,33.0,4.0,10.0,16.0,3.0,13.0,12.0,1.0,0.0,0.0,1.0,1.0,33.0,96.5,9.0,1.0,21.0,2.0,13.0,5.0,2.0,12.0,49.0,0.0,1.0,0.0,3.0,1.0,20.0,80.0,65.0,73.68421052631578,-8.68421052631578
