matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
80180803,805,80054,80088,80055,80063,80304,80192,80428,0.0,1835.0,0,32,0,22,1835.0,10,19.618528610354225
80180803,805,80054,80100,80088,80063,80109,80192,80428,1835.0,2491.0,32,39,22,34,656.0,-5,-27.4390243902439
80180803,805,80054,80100,80055,80063,80109,80192,80428,2491.0,2707.0,39,42,34,36,216.0,1,16.666666666666668
80180803,805,80054,80100,80055,80063,80109,80192,80059,2707.0,3700.0,42,61,36,48,993.0,7,25.377643504531722
80180803,803,80052,80032,80154,80170,80212,80026,80099,0.0,599.0,0,7,0,15,599.0,-8,-48.08013355592655
80180803,803,80052,80032,80154,80170,80212,80099,80026,599.0,610.0,7,7,15,15,11.0,0,0.0
80180803,803,80052,80167,80154,80170,80212,80099,80026,610.0,927.0,7,12,15,19,317.0,1,11.35646687697161
80180803,803,80052,80167,80154,80212,80037,80099,80024,927.0,1835.0,12,22,19,32,908.0,-3,-11.894273127753305
80180803,803,80052,80032,80170,80154,80037,80099,80024,1835.0,3491.0,22,45,32,56,1656.0,-1,-2.1739130434782608
80180803,803,80052,80302,80170,80154,80037,80099,80024,3491.0,3700.0,45,48,56,61,209.0,-2,-34.44976076555024
