matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
80180803,803,80032,1,25,2,miss,0,25,0,0,0
80180803,803,80032,1,38,2,goal,1,38,0,1,-1
80180803,805,80054,1,56,0,goal,1,56,1,1,0
80180803,803,80032,1,82,0,miss,0,82,1,1,0
80180803,805,80088,1,94,2,goal,1,94,2,1,1
80180803,805,80054,1,113,2,goal,1,113,3,1,2
80180803,805,80054,1,147,0,goal,1,147,4,1,3
80180803,805,80054,1,165,2,goal,1,165,5,1,4
80180803,803,80052,1,186,0,goal,1,186,5,2,3
80180803,805,80054,1,210,2,goal,1,210,6,2,4
80180803,805,80088,1,244,0,goal,1,244,7,2,5
80180803,803,80052,1,282,0,goal,1,282,7,3,4
80180803,803,80052,1,297,2,goal,1,297,7,4,3
80180803,803,80052,1,331,2,goal,1,331,7,5,2
80180803,805,80054,1,365,0,goal,1,365,8,5,3
80180803,803,80052,1,404,0,goal,1,404,8,6,2
80180803,805,80054,1,446,2,goal,1,446,9,6,3
80180803,805,80054,1,463,0,goal,1,463,10,6,4
80180803,805,80054,1,487,2,goal,1,487,11,6,5
80180803,805,80088,1,501,0,goal,1,501,12,6,6
80180803,803,80032,1,518,1,miss,0,518,12,6,6
80180803,803,80052,1,527,2,miss,0,527,12,6,6
80180803,803,80052,1,545,2,goal,1,545,12,7,5
80180803,805,80054,1,556,2,goal,1,556,13,7,6
80180803,805,80054,1,576,2,goal,1,576,14,7,7
80180803,805,80054,1,592,0,goal,1,592,15,7,8
80180803,803,80052,1,618,2,goal,1,618,15,8,7
80180803,805,80054,1,628,0,goal,1,628,16,8,8
80180803,803,80052,1,668,1,miss,0,668,16,8,8
80180803,805,80054,1,689,0,goal,1,689,17,8,9
80180803,805,80054,1,707,1,goal,1,707,18,8,10
80180803,805,80054,1,726,0,goal,1,726,19,8,11
80180803,803,80167,1,764,1,goal,1,764,19,9,10
80180803,803,80167,1,784,0,goal,1,784,19,10,9
80180803,805,80088,1,865,2,miss,0,865,19,10,9
80180803,803,80167,1,896,0,goal,1,896,19,11,8
80180803,803,80052,1,927,0,goal,1,927,19,12,7
80180803,805,80054,2,18,0,goal,1,945,20,12,8
80180803,803,80052,2,75,1,goal,1,1002,20,13,7
80180803,805,80088,2,96,1,goal,1,1023,21,13,8
80180803,803,80167,2,122,2,miss,0,1049,21,13,8
80180803,805,80054,2,181,1,goal,1,1108,22,13,9
80180803,805,80054,2,203,2,goal,1,1130,23,13,10
80180803,803,80052,2,214,0,miss,0,1141,23,13,10
80180803,803,80052,2,235,2,goal,1,1162,23,14,9
80180803,803,80052,2,297,1,miss,0,1224,23,14,9
80180803,803,80052,2,316,0,goal,1,1243,23,15,8
80180803,803,80052,2,333,1,goal,1,1260,23,16,7
80180803,805,80054,2,357,2,goal,1,1284,24,16,8
80180803,803,80052,2,379,1,goal,1,1306,24,17,7
80180803,805,80088,2,436,0,goal,1,1363,25,17,8
80180803,805,80054,2,497,0,goal,1,1424,26,17,9
80180803,803,80052,2,522,2,goal,1,1449,26,18,8
80180803,803,80052,2,562,1,goal,1,1489,26,19,7
80180803,805,80054,2,587,2,goal,1,1514,27,19,8
80180803,803,80052,2,618,1,goal,1,1545,27,20,7
80180803,803,80052,2,715,1,goal,1,1642,27,21,6
80180803,803,80052,2,732,2,miss,0,1659,27,21,6
80180803,805,80054,2,769,2,goal,1,1696,28,21,7
80180803,805,80088,2,797,2,goal,1,1724,29,21,8
80180803,803,80167,2,825,2,goal,1,1752,29,22,7
80180803,805,80088,2,860,0,goal,1,1787,30,22,8
80180803,805,80054,2,886,1,goal,1,1813,31,22,9
80180803,805,80054,2,900,2,goal,1,1827,32,22,10
80180803,803,80032,3,27,2,miss,0,1862,32,22,10
80180803,803,80032,3,32,1,goal,1,1867,32,23,9
80180803,805,80100,3,65,1,miss,0,1900,32,23,9
80180803,805,80054,3,78,2,goal,1,1913,33,23,10
80180803,803,80052,3,94,2,goal,1,1929,33,24,9
80180803,805,80100,3,121,2,miss,0,1956,33,24,9
80180803,803,80052,3,155,1,goal,1,1990,33,25,8
