matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107250301,806,1.0,2.0,0.0,0.0,0.0,53.0,75.0,35.0,4.0,4.0,15.0,173.0,66.0,92.0,18.0,78.0,17.0,56.0,73.0,9.0,64.0,43.0,14.0,7.0,5.0,9.0,0.0,67.0,478.0,17.0,1.0,92.0,52.0,10.0,18.0,87.0,11.0,54.0,0.0,26.0,6.0,86.51933701657458,73.5632183908046,54.65116279069767,18.912055600106925
107250301,8117,1.0,1.0,0.0,0.0,1.0,52.0,59.0,49.0,3.0,3.0,14.0,149.0,54.0,82.0,10.0,60.0,21.0,42.0,59.0,12.0,47.0,33.0,6.0,8.0,9.0,5.0,0.0,25.0,282.5,2.0,2.0,82.0,51.0,13.0,27.0,86.0,5.0,46.0,0.0,44.0,3.0,85.52486187845304,54.65116279069767,73.5632183908046,-18.912055600106925
