matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
107241402,806,80099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.11666666666667,0.0,26.5,3.0,0.0,0.0,19.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,26.448572220682006,18.96312725256446,0.0,0.0,3.9922373163293594,0.0,1.9961186581646797,5.98835597449404,0.0,0.0,0.0,1.9961186581646797,0.0,4.990296645411699,0.0,0.0,2.99417798724702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9961186581646797,0.0,0.0,15.968949265317438,3.9922373163293594,60.0,0.0,0.9980593290823399,0.0,0.0,1.0,0.9980593290823399
107241402,806,80574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,30.0,16.0,28.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,2.0,1.0,60.0,0.0,60.5,2.0,0.0,28.0,6.0,2.0,3.0,6.0,4.0,0.0,0.0,0.0,60.5,6.0,0.0,3.0,0.0,2.0,1.0,6.0,0.0,0.0,28.0,0.0,14.0,30.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,60.0,16.0,2.0,1.0,0.0,1.0,1.0
107241402,806,998404,0.0,0.0,0.0,0.0,1.0,7.0,0.0,16.0,1.0,1.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.733333333333334,0.0,54.5,4.0,0.0,0.0,21.0,2.0,0.0,15.0,4.0,1.0,0.0,1.076555023923445,58.67224880382775,22.607655502392344,0.0,0.0,7.535885167464114,0.0,2.15311004784689,16.148325358851675,0.0,0.0,0.0,1.076555023923445,0.0,3.229665071770335,0.0,7.535885167464114,4.30622009569378,0.0,0.0,0.0,0.0,1.076555023923445,0.0,0.0,0.0,1.076555023923445,0.0,0.0,17.22488038277512,4.30622009569378,60.0,0.0,2.15311004784689,0.0,0.0,0.0,0.0
107241402,806,999128,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,11.0,0.0,0.0,1.0,9.0,18.0,2.0,16.0,1.0,0.0,39.63333333333333,0.0,50.0,0.0,0.0,11.0,0.0,0.0,2.0,36.0,3.0,0.0,0.0,0.0,75.69386038687973,0.0,0.0,1.5138772077375946,0.0,1.5138772077375946,0.0,54.49957947855341,3.027754415475189,0.0,16.65264928511354,0.0,13.624894869638352,43.90243902439024,0.0,27.249789739276704,0.0,16.65264928511354,24.222035323801514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.027754415475189,27.249789739276704,0.0,4.541631623212783,60.0,13.624894869638352,0.0,0.0,0.0,-2.0,-3.027754415475189
107241402,806,1001711,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,14.0,0.0,0.0,0.0,11.0,5.0,0.0,5.0,0.0,0.0,20.483333333333334,0.0,43.5,0.0,0.0,14.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,2.9292107404393817,127.4206672091131,0.0,0.0,0.0,0.0,0.0,0.0,38.07973962571196,0.0,0.0,41.008950366151346,0.0,32.2213181448332,55.655004068348255,0.0,20.504475183075673,0.0,41.008950366151346,14.646053702196909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.646053702196909,0.0,5.858421480878763,60.00000000000001,32.2213181448332,0.0,0.0,0.0,3.0,8.787632221318145
107241402,806,1001846,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,34.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,61.0,1.0,0.0,34.0,1.0,3.0,2.0,19.0,4.0,0.0,0.0,0.0,61.0,1.0,0.0,2.0,0.0,1.0,0.0,19.0,0.0,0.0,34.0,0.0,23.0,36.0,0.0,14.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,60.0,25.0,3.0,0.0,0.0,1.0,1.0
107241402,806,1001944,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,2.0,2.0,1.0,0.0,4.0,2.0,45.0,2.0,43.0,0.0,1.0,60.0,0.0,73.0,0.0,0.0,2.0,1.0,1.0,4.0,48.0,4.0,1.0,0.0,1.0,73.0,1.0,0.0,4.0,0.0,0.0,1.0,48.0,2.0,0.0,2.0,0.0,2.0,47.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,45.0,1.0,4.0,60.0,2.0,1.0,1.0,0.0,1.0,1.0
107241402,806,1003784,1.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.86666666666667,0.0,11.0,1.0,3.0,0.0,18.0,1.0,1.0,12.0,4.0,0.0,0.0,0.0,12.029161603888214,19.684082624544352,0.0,1.0935601458080195,1.0935601458080195,0.0,1.0935601458080195,13.122721749696234,0.0,0.0,0.0,0.0,0.0,3.2806804374240586,0.0,6.561360874848117,1.0935601458080195,0.0,0.0,3.2806804374240586,0.0,0.0,0.0,1.0935601458080195,0.0,0.0,1.0935601458080195,0.0,18.590522478736332,4.374240583232078,60.00000000000001,0.0,1.0935601458080195,1.0935601458080195,0.0,1.0,1.0935601458080195
107241402,806,1007304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.633333333333333,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.913494809688583,12.456747404844291,0.0,0.0,6.228373702422146,0.0,0.0,6.228373702422146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.228373702422146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456747404844291,6.228373702422146,60.0,0.0,0.0,0.0,0.0,1.0,6.228373702422146
107241402,806,1009742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
