matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630303,806,807,5,3,0,0,0,46,47,1,20,68,2,31,59,12,47,0,0,0,1,0,9,0,0,56,18,1,0,0,26,85,84.13527632664284,55.294117647058826,59.49367088607595,-4.199553239017121
95630303,807,806,4,6,0,0,1,42,62,4,26,59,7,24,60,13,47,0,0,0,3,0,18,9,3,80,15,13,0,0,28,79,78.19631564476217,59.49367088607595,55.294117647058826,4.199553239017121
