matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630303,806,80048,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0
95630303,806,80048,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0
95630303,806,80048,3,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0
95630303,806,80048,4,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
95630303,806,80049,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95630303,806,80049,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
95630303,806,80049,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
95630303,806,80049,4,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0
95630303,806,80052,1,0,0,0,0,0,0,0,0,0,1,0,1,6,1,5,0,0,0,0,0,0,0,1,0,0,0,2
95630303,806,80052,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,1,0,0,0,0
95630303,806,80052,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,1
95630303,806,80052,4,1,0,0,0,0,0,0,0,0,1,0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,3
95630303,806,80069,1,0,0,0,0,0,0,2,0,0,7,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
95630303,806,80069,2,1,0,0,0,0,0,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
95630303,806,80069,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80069,4,0,0,0,0,0,7,1,0,1,9,0,5,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
95630303,806,80072,1,0,1,0,0,0,5,2,0,0,2,0,1,9,1,8,0,0,0,1,0,0,3,2,0,0,0,2
95630303,806,80072,2,0,0,0,0,0,6,0,0,0,1,0,1,9,3,6,0,0,0,0,0,0,0,0,0,0,0,2
95630303,806,80072,3,1,0,0,0,0,3,2,0,0,0,0,0,5,2,3,0,0,0,1,0,0,3,0,0,0,0,2
95630303,806,80072,4,0,0,0,0,0,4,1,0,1,2,0,0,14,2,12,0,0,0,0,0,0,1,1,0,0,0,1
95630303,806,80146,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
95630303,806,80146,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95630303,806,80146,3,1,0,0,0,0,0,1,0,1,5,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2
95630303,806,80146,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80474,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80474,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80475,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80475,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,80574,1,0,1,0,0,0,6,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95630303,806,80574,2,1,0,0,0,0,3,0,0,1,7,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2
95630303,806,80574,3,0,1,0,0,0,4,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
95630303,806,80574,4,0,0,0,0,0,0,2,0,0,10,0,5,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1
95630303,806,991900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,991900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,991900,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,991900,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,991904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,991904,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,991904,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95630303,806,991904,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95630303,806,996140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,996140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,996140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,806,996140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80068,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80068,3,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
95630303,807,80068,4,0,0,0,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
95630303,807,80076,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
95630303,807,80076,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
95630303,807,80076,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80076,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80078,1,2,0,0,0,0,0,2,0,0,0,0,0,9,1,8,0,0,0,0,0,0,2,1,0,0,0,4
95630303,807,80078,2,0,0,0,0,0,0,3,0,0,2,0,1,13,3,10,0,0,0,0,3,0,3,1,0,3,0,2
95630303,807,80078,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,0,0,0,0,1,0,0,1,0,1,0,0
95630303,807,80078,4,0,0,0,0,0,0,2,0,0,0,0,0,10,3,7,0,0,0,1,2,0,3,0,0,2,0,1
95630303,807,80080,1,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
95630303,807,80080,2,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,1,0,0,6,0,0,7,1,0,1,0,0
95630303,807,80080,3,0,0,0,0,0,0,2,1,5,0,2,0,0,0,0,1,0,0,1,0,0,3,1,0,1,0,0
95630303,807,80080,4,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0
95630303,807,80157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80157,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80296,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80296,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,80833,1,0,0,0,0,0,0,3,0,2,7,0,3,0,0,0,0,0,0,1,1,0,4,2,0,1,0,0
95630303,807,80833,2,1,1,0,0,0,0,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
95630303,807,80833,3,0,1,0,0,0,0,5,0,1,3,0,2,0,0,0,0,0,0,2,0,0,7,1,0,0,0,1
95630303,807,80833,4,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95630303,807,991903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,991903,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,991903,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,991903,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630303,807,991905,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
95630303,807,991905,2,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
95630303,807,991905,3,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0
95630303,807,991905,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
95630303,807,992954,1,0,0,0,0,1,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
95630303,807,992954,2,0,0,0,0,0,7,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95630303,807,992954,3,0,0,0,0,0,2,3,0,0,4,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2
95630303,807,992954,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95630303,807,993463,1,1,0,0,0,0,3,4,0,1,3,0,3,5,1,4,0,0,0,1,0,1,5,0,0,0,0,1
95630303,807,993463,2,0,1,0,0,0,5,1,0,0,6,1,3,6,2,4,1,0,0,0,1,0,1,0,0,1,0,1
95630303,807,993463,3,0,0,0,0,0,6,2,0,0,9,0,3,2,0,2,0,0,0,2,1,0,4,2,0,1,0,1
95630303,807,993463,4,0,0,0,0,0,5,1,0,0,6,0,3,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1
