matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910904,801,61,5,61,5,5,4,0,0,0,52,70,46,7,7,9,16,59,84,24,63,26,54,4,53,66,8,54,4,58,38,15,5,5,14,1,25,421,13,3,59,11,62,27,7,55,0,56,19,2.0,96.0,96.0,60.416666666666664,53.40909090909091,7.007575757575758
113910904,8119,45,12,45,12,3,0,0,0,2,49,57,54,2,2,15,17,49,58,8,50,29,40,7,39,57,10,40,7,47,31,4,12,14,5,4,40,156,19,2,73,9,54,33,6,45,0,63,9,4.0,88.0,88.0,53.40909090909091,60.416666666666664,-7.007575757575758
