matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
113910904,1001865,801,GS,0,GS,3600,3600
113910904,1015271,801,GA,0,S,2458,2458
113910904,1015271,801,S,2458,GA,2899,441
113910904,1015271,801,GA,2899,GA,3600,701
113910904,1016033,801,WA,0,WA,3600,3600
113910904,999806,801,C,0,S,1273,1273
113910904,999806,801,S,1273,C,2910,1637
113910904,999806,801,C,2910,C,3600,690
113910904,1009731,801,WD,0,WD,3600,3600
113910904,1007301,801,GD,0,S,2448,2448
113910904,1007301,801,S,2448,GD,3106,658
113910904,1007301,801,GD,3106,GD,3600,494
113910904,80830,801,GK,0,GK,3600,3600
113910904,1001712,801,S,0,GA,2458,2458
113910904,1001712,801,GA,2458,S,2899,441
113910904,1001712,801,S,2899,S,3600,701
113910904,1019168,801,S,0,C,1273,1273
113910904,1019168,801,C,1273,S,2910,1637
113910904,1019168,801,S,2910,S,3600,690
113910904,1019205,801,S,0,GD,2448,2448
113910904,1019205,801,GD,2448,S,3106,658
113910904,1019205,801,S,3106,S,3600,494
113910904,1010545,8119,GS,0,S,3356,3356
113910904,1010545,8119,S,3356,S,3600,244
113910904,1001872,8119,GA,0,GS,3356,3356
113910904,1001872,8119,GS,3356,S,1421,-1935
113910904,1001872,8119,S,1421,S,3600,2179
113910904,80575,8119,WA,0,WA,3600,3600
113910904,1004473,8119,C,0,S,1067,1067
113910904,1004473,8119,S,1067,GD,1659,592
113910904,1004473,8119,GD,1659,S,1668,9
113910904,1004473,8119,S,1668,S,3600,1932
113910904,80299,8119,WD,0,C,1067,1067
113910904,80299,8119,C,1067,C,3600,2533
113910904,1011747,8119,GD,0,S,1659,1659
113910904,1011747,8119,S,1659,GD,2715,1056
113910904,1011747,8119,GD,2715,GD,3600,885
113910904,80010,8119,GK,0,GK,3600,3600
113910904,1013050,8119,S,0,WD,1067,1067
113910904,1013050,8119,WD,1067,WD,3600,2533
113910904,1001716,8119,S,0,GD,1668,1668
113910904,1001716,8119,GD,1668,S,2715,1047
113910904,1001716,8119,S,2715,S,3600,885
113910904,1015270,8119,S,0,GA,1421,1421
113910904,1015270,8119,GA,1421,GA,3600,2179
