matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80120101,801,1,7,0,0,3,49,53,3,21,50,11,39,68,16,52,3,0,14,5,2,67,17,8,0,23,86,84.22198041349293,60.46511627906976,63.95348837209303,-3.4883720930232656
80120101,805,9,5,0,0,0,51,29,5,20,58,20,36,62,7,55,9,0,3,4,1,32,12,9,0,28,86,84.22198041349293,63.95348837209303,60.46511627906976,3.4883720930232656
