matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
121250302,8117,1025019,1001357,80475,1000831,80559,1006231,1025020,0,600,0,12,0,12,600,0,0.0,806
121250302,8117,1025019,1001357,1022293,80296,1021095,1006231,1025020,600,1200,12,19,12,24,600,-5,-30.0,806
121250302,8117,1025019,80475,80296,1028098,1000831,80559,1001920,1200,1800,19,34,24,33,600,6,36.0,806
121250302,8117,1001357,80475,1022293,1000831,1006231,80559,1001920,1800,2400,34,46,33,41,600,4,24.0,806
121250302,806,80078,1025018,80574,80439,1014127,1003784,998404,0,1200,0,24,0,19,1200,5,15.0,8117
121250302,806,80078,1025018,80574,80439,1025015,1003784,998404,1200,1492,24,29,19,24,292,0,0.0,8117
121250302,806,80078,1025018,80574,1027549,1025015,1003784,998404,1492,1647,29,32,24,26,155,1,23.2258064516129,8117
121250302,806,80078,1001715,80574,1027549,1025015,1003784,998404,1647,1665,32,32,26,27,18,-1,-200.0,8117
121250302,806,80078,1001715,80574,1027549,1025015,1019170,998404,1665,1800,32,33,27,34,135,-6,-160.0,8117
121250302,806,80078,1001715,80574,80439,1014127,1019170,998404,1800,2119,33,39,34,41,319,-1,-11.285266457680251,8117
121250302,806,80078,1001715,80574,80439,1014127,1003784,998404,2119,2181,39,40,41,42,62,0,0.0,8117
121250302,806,80078,1025018,80574,80439,1014127,1003784,998404,2181,2400,40,41,42,46,219,-3,-49.31506849315069,8117
