matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103931103,807,8118,1,0.0,0.0,0.0,0.0,1.0,14.0,0.0,16.0,0.0,0.0,0.0,54.0,19.0,30.0,4.0,0.0,3.0,13.0,24.0,7.0,17.0,12.0,3.0,2.0,1.0,2.0,29.0,129.0,6.0,0.0,30.0,22.0,5.0,3.0,30.0,6.0,58.0,0.0,33.0,2.0,117.7753544165758,56.666666666666664,61.904761904761905,-5.238095238095241
103931103,807,8118,2,1.0,3.0,0.0,0.0,1.0,10.0,0.0,11.0,0.0,0.0,2.0,47.0,16.0,25.0,5.0,0.0,9.0,12.0,17.0,4.0,13.0,6.0,2.0,5.0,1.0,2.0,25.0,67.5,1.0,0.0,25.0,12.0,3.0,10.0,28.0,5.0,55.0,0.0,83.0,1.0,111.25827814569537,46.42857142857143,34.61538461538461,11.813186813186817
103931103,807,8118,3,2.0,1.0,0.0,0.0,1.0,11.0,0.0,8.0,0.0,0.0,4.0,49.0,18.0,25.0,3.0,0.0,5.0,17.0,19.0,1.0,18.0,11.0,2.0,5.0,0.0,2.0,100.0,104.5,1.0,0.0,25.0,9.0,3.0,5.0,23.0,2.0,59.0,0.0,83.0,1.0,89.51351351351352,78.26086956521739,43.47826086956522,34.78260869565217
103931103,807,8118,4,2.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,1.0,1.0,3.0,52.0,17.0,28.0,2.0,0.0,5.0,12.0,22.0,6.0,16.0,13.0,2.0,1.0,0.0,1.0,50.0,100.0,4.0,0.0,28.0,12.0,3.0,6.0,27.0,5.0,56.0,0.0,17.0,3.0,107.04845814977973,59.25925925925925,75.0,-15.740740740740748
103931103,8118,807,1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,18.0,1.0,1.0,2.0,33.0,12.0,18.0,2.0,0.0,4.0,12.0,15.0,2.0,13.0,11.0,1.0,1.0,2.0,1.0,0.0,41.0,5.0,0.0,18.0,24.0,1.0,6.0,21.0,0.0,42.0,0.0,33.0,0.0,82.44274809160305,61.904761904761905,56.666666666666664,5.238095238095241
103931103,8118,807,2,3.0,1.0,0.0,0.0,0.0,10.0,0.0,13.0,1.0,1.0,4.0,29.0,8.0,11.0,2.0,0.0,9.0,6.0,13.0,4.0,9.0,6.0,1.0,2.0,2.0,1.0,0.0,-8.0,2.0,1.0,11.0,15.0,2.0,12.0,26.0,0.0,45.0,0.0,67.0,0.0,103.3112582781457,34.61538461538461,46.42857142857143,-11.813186813186817
103931103,8118,807,3,2.0,2.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,3.0,31.0,12.0,15.0,0.0,0.0,9.0,10.0,12.0,2.0,10.0,6.0,0.0,4.0,2.0,0.0,0.0,7.5,4.0,1.0,15.0,17.0,2.0,10.0,23.0,0.0,41.0,0.0,133.0,0.0,89.51351351351352,43.47826086956522,78.26086956521739,-34.78260869565217
103931103,8118,807,4,0.0,2.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,2.0,46.0,18.0,23.0,0.0,0.0,4.0,18.0,19.0,1.0,18.0,13.0,0.0,5.0,1.0,0.0,0.0,78.5,3.0,0.0,23.0,17.0,2.0,4.0,24.0,0.0,44.0,0.0,167.0,0.0,95.15418502202644,75.0,59.25925925925925,15.740740740740748
