matchId,playerId,squadId,minutesPlayed
103931103,80078,807,60.0
103931103,993463,807,60.0
103931103,992954,807,60.0
103931103,1000831,807,60.0
103931103,991905,807,60.0
103931103,1007219,807,60.0
103931103,80080,807,60.0
103931103,991903,807,0.0
103931103,1006231,807,0.0
103931103,1007220,807,0.0
103931103,80072,8118,54.733333333333334
103931103,80150,8118,60.93333333333333
103931103,80069,8118,60.0
103931103,80535,8118,60.93333333333333
103931103,80701,8118,60.93333333333333
103931103,80068,8118,41.86666666666667
103931103,991899,8118,60.0
103931103,1001708,8118,0.0
103931103,999823,8118,6.2
103931103,993358,8118,19.066666666666666
