matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80050301,803,3,12,1,0,2,41,32,1,14,55,0,33,65,19,46,5,0,13,4,1,45,15,5,0,35,96,94.68493150684931,47.91666666666667,59.79381443298969,-11.87714776632302
80050301,807,5,10,0,1,2,51,53,6,22,70,0,39,74,16,58,4,0,15,8,1,68,11,14,0,31,97,95.67123287671232,59.79381443298969,47.91666666666667,11.87714776632302
