matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
102940104,811,813,80052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80052,2,0,0,0,0,0,0,1,0,0,6,0,0,0,6,0,6,0,9,0,0,1,0,0,1,0,7,1,1,0,0
102940104,811,813,80052,3,0,0,1,0,0,0,0,0,1,11,0,0,0,11,1,10,0,15,0,0,0,0,0,0,1,12,1,0,0,1
102940104,811,813,80052,4,0,0,0,0,0,0,0,0,0,16,1,1,0,15,1,14,1,15,0,0,1,0,1,0,0,17,1,1,0,1
102940104,811,813,80072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80072,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80072,4,0,0,0,0,0,5,2,0,1,14,6,1,4,6,2,4,0,15,0,0,0,0,6,2,1,14,1,0,0,1
102940104,811,813,80113,1,1,1,0,0,0,0,0,0,0,11,1,0,1,10,2,8,0,15,0,0,2,0,1,0,0,12,1,2,0,2
102940104,811,813,80113,2,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,7,0,0,0,0,0,0,0,2,1,0,0,1
102940104,811,813,80113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80343,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,1,1,0,0,0
102940104,811,813,80343,2,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,15,0,1,0,0,0,2,1,4,1,2,0,0
102940104,811,813,80343,3,0,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,15,0,0,0,0,0,6,1,6,1,0,0,0
102940104,811,813,80343,4,1,0,0,0,0,0,3,1,0,2,0,2,0,0,0,0,1,15,0,1,0,0,0,4,0,4,1,1,0,1
102940104,811,813,80470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80470,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80470,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,1,0,0,0
102940104,811,813,80475,1,1,0,0,0,0,6,0,0,1,8,4,0,1,4,0,4,0,15,0,0,0,0,4,0,0,10,1,0,0,2
102940104,811,813,80475,2,1,0,0,0,0,2,0,0,0,11,0,0,0,10,3,7,0,15,0,0,2,0,0,0,0,15,1,2,0,2
102940104,811,813,80475,3,0,0,0,0,0,3,0,0,0,12,4,0,3,6,2,4,0,15,0,0,0,0,4,0,0,11,1,0,0,1
102940104,811,813,80475,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,80577,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,15,0,1,0,0,0,2,1,3,1,1,0,1
102940104,811,813,80577,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,4,0,0,1,0,0,0
102940104,811,813,80577,3,0,1,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1,15,0,2,0,0,0,5,0,2,1,0,0,1
102940104,811,813,80577,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2,0,0,1,0,0,0
102940104,811,813,80833,1,0,0,0,0,0,0,1,0,2,4,3,0,1,0,0,0,0,15,0,2,0,0,3,3,0,1,1,0,0,0
102940104,811,813,80833,2,0,0,0,0,0,0,2,0,0,12,12,0,3,0,0,0,0,15,0,1,0,0,12,3,1,1,1,0,0,0
102940104,811,813,80833,3,1,1,0,0,0,0,1,0,0,7,7,0,2,0,0,0,0,15,0,0,0,0,7,1,0,0,1,0,0,2
102940104,811,813,80833,4,0,0,0,0,0,0,0,0,0,7,6,1,2,0,0,0,1,10,0,0,0,0,6,0,0,2,1,0,0,0
102940104,811,813,991901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,991901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,991901,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,991901,4,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,6,0,0,0,0,3,1,0,0,1,0,0,0
102940104,811,813,991905,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,15,0,1,0,0,0,3,0,1,1,0,0,1
102940104,811,813,991905,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,1,0,1,0,1,1,0,0,0
102940104,811,813,991905,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,2,0,1,1,0,0,2
102940104,811,813,991905,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0
102940104,811,813,992954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,992954,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,992954,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,811,813,992954,4,0,0,0,0,0,4,1,0,0,2,2,0,1,0,0,0,0,6,0,0,0,1,2,1,0,4,1,0,0,1
102940104,811,813,994224,1,0,0,0,0,0,3,1,0,0,9,8,0,3,0,0,0,0,15,0,0,0,0,8,1,0,4,1,0,0,0
102940104,811,813,994224,2,1,0,0,0,0,7,1,0,0,11,11,1,3,0,0,0,1,15,0,0,0,0,11,1,0,8,1,0,0,2
102940104,811,813,994224,3,0,0,0,0,0,6,1,0,0,12,12,0,5,0,0,0,0,15,0,0,0,0,12,1,1,7,1,0,0,1
102940104,811,813,994224,4,0,0,0,0,0,5,0,0,0,8,8,0,4,0,0,0,0,10,0,0,0,0,8,0,1,7,1,0,0,0
102940104,813,811,80099,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,1,0,0,1
102940104,813,811,80099,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,5,1,2,1,0,0,0
102940104,813,811,80099,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,1,0,0,0
102940104,813,811,80099,4,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,15,0,1,0,0,0,2,0,3,1,1,0,0
102940104,813,811,80100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102940104,813,811,80100,2,0,1,0,0,1,1,1,0,0,7,1,0,1,6,1,5,0,10,0,0,0,0,1,1,0,7,1,0,0,3
102940104,813,811,80100,3,1,0,0,0,0,5,0,0,0,10,5,0,0,4,2,2,0,15,0,0,0,0,5,0,0,10,1,0,0,3
102940104,813,811,80100,4,0,0,0,0,0,6,0,0,0,10,3,0,0,6,1,5,0,15,0,0,0,0,3,0,0,13,1,0,0,2
102940104,813,811,80198,1,1,0,0,0,0,5,1,0,0,4,3,0,1,1,1,0,0,15,0,0,0,0,3,1,1,7,1,0,0,3
102940104,813,811,80198,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,2,1,0,0,1
102940104,813,811,80198,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
