matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127151303,804,807,67,4,67,4,2,3,0,0,0,48,75,41,2,2,10,12,61,85,6,50,16,60,2,54,71,9,60,2,62,45,3,14,3,2,Q4 14:04,5,33,362,8,2,49,7,64,21,6,43,53,30,3,0,0,82,10,2.97,89.03,89.03,69.63944737728855,65.53984132459469,4.099606052693858
127151303,807,804,66,8,66,8,3,2,0,0,2,57,73,72,3,3,3,6,63,82,11,55,20,52,5,48,74,17,52,5,57,44,6,7,2,3,Q4 14:59,3,59,329,17,1,89,7,62,23,17,54,47,29,2,0,2,70,17,10.03,86.97,86.97,65.53984132459469,69.63944737728855,-4.099606052693858
