matchId,playerId,squadId,minutesPlayed
107240403,80052,804,60.0
107240403,80293,804,60.0
107240403,994224,804,60.0
107240403,991901,804,60.0
107240403,80045,804,60.0
107240403,80577,804,52.233333333333334
107240403,994213,804,45.25
107240403,1001920,804,22.516666666666666
107240403,1009721,804,0.0
107240403,1004472,804,0.0
107240403,80826,810,60.0
107240403,995218,810,60.0
107240403,993360,810,60.0
107240403,80473,810,60.0
107240403,998408,810,60.0
107240403,80534,810,60.0
107240403,1004510,810,42.21666666666667
107240403,994215,810,0.0
107240403,80452,810,17.783333333333335
107240403,1014130,810,0.0
