matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80120801,803,6,5,1,1,0,48,34,3,13,57,15,27,57,13,44,8,0,13,1,5,47,15,4,0,29,85,83.46972176759411,51.76470588235295,64.36781609195403,-12.603110209601077
80120801,809,1,11,1,1,1,46,28,9,15,69,23,40,63,7,56,10,0,14,1,3,42,10,10,0,25,87,85.43371522094927,64.36781609195403,51.76470588235295,12.603110209601077
