matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630201,802,808,5,4,0,0,0,59,35,1,15,76,5,42,68,14,54,39,5,10,4,0,16,3,1,51,9,4,51,0,25,90,83.56977044106269,60.0,70.10309278350515,-10.103092783505147
95630201,808,802,2,3,0,0,5,61,37,4,25,107,9,54,82,14,68,48,9,11,5,0,8,6,3,45,14,10,49,0,21,97,90.06964147536756,70.10309278350515,60.0,10.103092783505147
