matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631001,807,1,3,0,0,1,47,61,3,13,84,8,34,75,19,56,40,8,3,5,0,13,13,2,74,13,16,51,0,17,79,77.13588283157037,70.88607594936708,64.86486486486487,6.021211084502212
95631001,810,5,7,0,0,0,49,56,2,10,66,9,26,54,6,48,38,4,3,7,0,19,2,0,75,5,4,49,0,22,74,72.25386493083808,64.86486486486487,70.88607594936708,-6.021211084502212
