matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910401,807,65,9,65,9,3,6,0,0,3,56,68,40,6,6,14,20,65,107,14,64,25,55,5,52,74,14,55,5,60,43,9,8,2,8,4,43,418,6,2,46,19,65,29,7,53,0,62,16,6.0,101.0,101.0,59.4059405940594,65.3061224489796,-5.900181854920191
113910401,8119,62,6,62,6,5,4,0,0,0,56,75,39,9,9,21,30,64,73,11,55,26,60,4,60,68,4,60,4,64,47,6,11,8,2,3,0,366,8,1,47,15,68,29,0,47,0,69,13,0.0,98.0,98.0,65.3061224489796,59.4059405940594,5.900181854920191
