matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103930704,806,2,1,0,0,0,53,0,41,4,4,9,164,62,95,8,0,15,58,64,5,59,43,6,10,3,4,0,20,397,12,4,95,53,12,18,82.0,2,52,0,50,1.0,81.36714443219404,71.95121951219512,70.0,1.9512195121951237
103930704,8117,0,2,0,0,3,57,0,50,7,7,10,148,57,81,12,0,18,52,61,5,56,43,11,2,4,3,0,40,367,14,2,81,64,11,20,80.0,4,48,0,11,2.0,79.38257993384784,70.0,71.95121951219512,-1.9512195121951237
