matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
95630504,803,80019,1,24,2,goal,1,24,1,0,1
95630504,809,80150,1,43,1,goal,1,43,1,1,0
95630504,803,80019,1,70,2,goal,1,70,2,1,1
95630504,803,80019,1,112,1,goal,1,112,3,1,2
95630504,803,80111,1,144,2,goal,1,144,4,1,3
95630504,809,80150,1,166,2,goal,1,166,4,2,2
95630504,809,80022,1,264,1,goal,1,264,4,3,1
95630504,809,80022,1,294,1,goal,1,294,4,4,0
95630504,803,80111,1,317,0,goal,1,317,5,4,1
95630504,803,80019,1,373,1,goal,1,373,6,4,2
95630504,809,80150,1,458,2,goal,1,458,6,5,1
95630504,809,80150,1,471,0,goal,1,471,6,6,0
95630504,803,80111,1,488,0,goal,1,488,7,6,1
95630504,809,80150,1,537,0,goal,1,537,7,7,0
95630504,803,80019,1,560,0,goal,1,560,8,7,1
95630504,803,80111,1,584,2,goal,1,584,9,7,2
95630504,809,80022,1,636,2,goal,1,636,9,8,1
95630504,809,80150,1,684,1,miss,0,684,9,8,1
95630504,803,80111,1,723,2,goal,1,723,10,8,2
95630504,803,80111,1,762,0,goal,1,762,11,8,3
95630504,809,80022,1,802,2,miss,0,802,11,8,3
95630504,809,80022,1,808,2,goal,1,808,11,9,2
95630504,809,80022,1,837,2,miss,0,837,11,9,2
95630504,803,80019,1,866,2,miss,0,866,11,9,2
95630504,803,80111,1,893,2,goal,1,893,12,9,3
95630504,803,80019,2,32,0,miss,0,957,12,9,3
95630504,803,80111,2,85,2,goal,1,1010,13,9,4
95630504,809,80150,2,121,0,goal,1,1046,13,10,3
95630504,803,80111,2,132,0,goal,1,1057,14,10,4
95630504,803,80019,2,183,1,goal,1,1108,15,10,5
95630504,803,80019,2,218,1,goal,1,1143,16,10,6
95630504,803,80111,2,250,0,goal,1,1175,17,10,7
95630504,803,80111,2,274,1,goal,1,1199,18,10,8
95630504,803,80019,2,324,2,goal,1,1249,19,10,9
95630504,803,80111,2,355,2,miss,0,1280,19,10,9
95630504,803,80111,2,391,0,goal,1,1316,20,10,10
95630504,809,80150,2,441,2,goal,1,1366,20,11,9
95630504,803,80111,2,498,2,goal,1,1423,21,11,10
95630504,803,80111,2,551,1,goal,1,1476,22,11,11
95630504,803,80019,2,602,0,goal,1,1527,23,11,12
95630504,809,80150,2,628,1,goal,1,1553,23,12,11
95630504,803,80111,2,653,2,goal,1,1578,24,12,12
95630504,809,80022,2,680,1,goal,1,1605,24,13,11
95630504,809,80022,2,731,1,goal,1,1656,24,14,10
95630504,803,80111,2,759,0,goal,1,1684,25,14,11
95630504,803,80111,2,784,0,goal,1,1709,26,14,12
95630504,809,80150,2,805,1,goal,1,1730,26,15,11
95630504,809,80022,2,846,0,goal,1,1771,26,16,10
95630504,809,80150,2,865,1,goal,1,1790,26,17,9
95630504,803,80111,2,887,2,miss,0,1812,26,17,9
95630504,803,80019,2,915,2,goal,1,1840,27,17,10
95630504,803,80111,3,9,0,miss,0,2199,27,17,10
95630504,809,80150,3,26,2,goal,1,2216,27,18,9
95630504,803,80111,3,114,2,goal,1,2304,28,18,10
95630504,803,80019,3,143,0,goal,1,2333,29,18,11
95630504,809,80022,3,173,1,goal,1,2363,29,19,10
95630504,803,80111,3,221,0,miss,0,2411,29,19,10
95630504,803,80019,3,276,1,goal,1,2466,30,19,11
95630504,809,80150,3,300,2,goal,1,2490,30,20,10
95630504,803,80019,3,348,0,goal,1,2538,31,20,11
95630504,809,80150,3,380,2,goal,1,2570,31,21,10
95630504,803,80019,3,435,1,goal,1,2625,32,21,11
95630504,809,80150,3,457,2,goal,1,2647,32,22,10
95630504,803,80111,3,474,0,goal,1,2664,33,22,11
95630504,809,80150,3,490,2,goal,1,2680,33,23,10
95630504,803,80111,3,517,0,goal,1,2707,34,23,11
95630504,809,80150,3,535,0,miss,0,2725,34,23,11
95630504,809,80022,3,582,1,goal,1,2772,34,24,10
95630504,803,80019,3,621,2,goal,1,2811,35,24,11
95630504,803,80111,3,675,0,goal,1,2865,36,24,12
95630504,803,80111,3,714,0,goal,1,2904,37,24,13
95630504,803,80019,3,740,0,goal,1,2930,38,24,14
95630504,803,80019,3,755,2,goal,1,2945,39,24,15
95630504,809,80022,3,784,1,goal,1,2974,39,25,14
95630504,803,80019,3,805,1,goal,1,2995,40,25,15
95630504,809,80022,3,836,0,goal,1,3026,40,26,14
95630504,803,80019,3,854,0,miss,0,3044,40,26,14
95630504,803,80019,3,879,1,goal,1,3069,41,26,15
95630504,809,80150,3,908,2,miss,0,3098,41,26,15
95630504,803,80111,4,53,0,goal,1,3191,42,26,16
95630504,803,80019,4,106,1,miss,0,3244,42,26,16
95630504,809,80150,4,148,0,goal,1,3286,42,27,15
95630504,803,80019,4,177,2,goal,1,3315,43,27,16
95630504,809,991906,4,205,2,goal,1,3343,43,28,15
95630504,809,80150,4,247,2,goal,1,3385,43,29,14
95630504,809,80150,4,265,0,goal,1,3403,43,30,13
95630504,803,80019,4,291,0,goal,1,3429,44,30,14
95630504,809,991906,4,316,2,goal,1,3454,44,31,13
95630504,803,80019,4,350,2,goal,1,3488,45,31,14
95630504,809,80150,4,370,2,goal,1,3508,45,32,13
95630504,809,80150,4,412,0,miss,0,3550,45,32,13
95630504,803,80111,4,428,1,goal,1,3566,46,32,14
95630504,809,80150,4,445,2,goal,1,3583,46,33,13
95630504,803,80019,4,486,1,goal,1,3624,47,33,14
95630504,809,80150,4,501,0,goal,1,3639,47,34,13
95630504,809,80150,4,526,1,goal,1,3664,47,35,12
95630504,803,80019,4,593,1,goal,1,3731,48,35,13
95630504,803,80111,4,628,0,miss,0,3766,48,35,13
95630504,809,80150,4,659,2,miss,0,3797,48,35,13
95630504,803,80019,4,741,0,goal,1,3879,49,35,14
95630504,809,80150,4,763,2,goal,1,3901,49,36,13
95630504,803,80019,4,782,1,miss,0,3920,49,36,13
95630504,809,991906,4,850,1,miss,0,3988,49,36,13
95630504,809,80150,4,869,1,goal,1,4007,49,37,12
95630504,809,80150,4,898,1,goal,1,4036,49,38,11
95630504,803,80111,4,916,2,miss,0,4054,49,38,11
