matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630504,803,80019,1,0,1,0,0,0,6,1,0,0,5,0,3,6,1,5,0,15,0,0,0,0,1,1,1,0,0,2
95630504,803,80019,2,0,0,0,0,0,5,3,0,0,8,0,5,6,1,5,0,15,0,0,0,0,3,1,1,0,0,2
95630504,803,80019,3,0,0,0,0,0,5,2,0,0,4,0,2,10,1,9,0,15,0,0,0,0,2,0,1,0,0,0
95630504,803,80019,4,0,0,0,0,0,5,2,0,0,2,0,0,8,2,6,0,15,0,1,0,0,3,0,1,0,0,2
95630504,803,80094,1,0,0,0,0,0,2,2,0,0,5,0,3,0,0,0,0,15,0,0,0,0,2,1,1,0,0,0
95630504,803,80094,2,1,0,0,0,0,5,1,0,0,7,0,4,0,0,0,0,15,0,0,0,0,1,0,1,0,0,1
95630504,803,80094,3,0,0,0,0,0,5,1,0,0,10,0,1,0,0,0,0,15,0,1,0,0,2,0,1,0,0,0
95630504,803,80094,4,0,0,0,0,0,5,0,0,0,5,0,1,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
95630504,803,80098,1,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0,0,15,0,3,0,0,7,0,1,1,0,0
95630504,803,80098,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,15,0,0,0,0,1,1,1,0,0,0
95630504,803,80098,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,0
95630504,803,80098,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0
95630504,803,80099,1,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,2,15,0,3,0,0,7,0,1,0,0,0
95630504,803,80099,2,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,15,0,0,0,0,3,0,1,0,0,0
95630504,803,80099,3,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,15,0,0,0,0,3,1,1,0,0,0
95630504,803,80099,4,0,0,0,0,0,0,3,1,2,1,2,1,0,0,0,1,15,0,0,0,0,3,0,1,1,0,0
95630504,803,80109,1,0,0,0,0,1,2,4,0,0,1,0,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,0
95630504,803,80109,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,15,0,1,0,1,1,0,1,0,0,0
95630504,803,80109,3,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,15,0,2,0,0,7,1,1,0,0,0
95630504,803,80109,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,15,0,1,0,0,3,0,1,0,0,0
95630504,803,80111,1,0,0,0,0,0,0,0,0,1,1,0,0,7,0,7,0,15,0,0,0,0,0,0,1,0,0,0
95630504,803,80111,2,0,0,1,0,0,0,1,0,1,0,0,0,12,2,10,0,15,0,0,0,0,1,0,1,0,0,0
95630504,803,80111,3,0,0,0,0,0,0,1,0,1,1,0,0,7,2,5,0,15,0,0,0,0,1,0,1,0,0,3
95630504,803,80111,4,0,0,0,0,0,0,0,0,1,1,0,0,4,2,2,0,15,0,0,0,0,0,0,1,0,0,1
95630504,803,80127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630504,803,80127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630504,803,80127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630504,803,80127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630504,803,80175,1,0,0,0,0,0,0,6,0,0,8,1,2,0,0,0,1,15,0,0,0,1,6,1,1,0,0,0
95630504,803,80175,2,1,0,0,0,0,0,3,0,1,7,0,2,0,0,0,0,15,0,0,0,0,3,2,1,0,0,1
95630504,803,80175,3,0,0,0,0,0,0,2,0,1,9,1,5,0,0,0,1,15,0,1,0,0,3,1,1,0,0,0
95630504,803,80175,4,0,1,0,0,0,0,2,0,1,7,0,2,0,0,0,0,15,0,0,0,2,2,0,1,0,0,1
