matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80120603,803,808,4,8,0,0,1,49,60,5,20,37,14,27,48,8,40,9,0,11,3,5,71,6,8,0,31,76,74.65211459754434,52.63157894736842,68.08510638297872,-15.453527435610305
80120603,808,803,4,1,0,0,2,45,28,4,10,60,19,39,78,14,64,9,0,12,5,1,40,10,9,0,21,94,92.33287858117326,68.08510638297872,52.63157894736842,15.453527435610305
