matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
80120603,803,80167,80058,80154,80212,80024,80037,80127,0,1650,0,14,0,32,1650,-18,-39.272727272727266,808
80120603,803,80167,80058,80154,80212,80037,80024,80127,1650,1658,14,14,32,32,8,0,0.0,808
80120603,803,80167,80058,80154,80212,80037,80127,80024,1658,2253,14,21,32,43,595,-4,-24.20168067226891,808
80120603,803,80168,80058,80154,80170,80037,80024,80127,2253,2953,21,27,43,56,700,-7,-36.0,808
80120603,803,80167,80168,80154,80170,80212,80127,80024,2953,3665,27,40,56,64,712,5,25.280898876404493,808
80120603,808,80093,80088,80094,80095,80096,80098,80057,0,1172,0,24,0,10,1172,14,43.003412969283275,803
80120603,808,80093,80088,80094,80095,80096,80057,80098,1172,1837,24,34,10,19,665,1,5.413533834586466,803
80120603,808,80093,80092,80088,80094,80095,80057,80098,1837,2749,34,50,19,26,912,9,35.526315789473685,803
80120603,808,80092,80088,80094,80095,80215,80057,80098,2749,3088,50,58,26,31,339,3,31.858407079646014,803
80120603,808,80092,80056,80088,80095,80215,80057,80098,3088,3665,58,64,31,40,577,-3,-18.71750433275563,803
