matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
93150103,811,813,5,4,0,0,0,38,44,2,18,65,12,26,51,4,47,5,0,22,0,5,66,11,2,0,20,71,70.37444933920705,66.19718309859155,51.515151515151516,14.682031583440036
93150103,813,811,5,7,0,0,1,33,49,2,15,70,14,17,43,9,34,8,0,20,1,2,69,6,3,0,24,66,65.41850220264317,51.515151515151516,66.19718309859155,-14.682031583440036
