matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
93150103,811,813,1,2,0,0,0,0,9,9,0,1,19,2,7,16,2,14,1,0,7,0,2,16,2,0,0,3,19,75.74750830564784,73.68421052631578,46.666666666666664,27.017543859649116
93150103,811,813,2,1,1,0,0,0,10,14,1,5,14,5,7,10,0,10,2,0,5,0,1,19,3,1,0,6,16,63.22722283205269,62.5,57.14285714285714,5.357142857142861
93150103,811,813,3,1,3,0,0,0,10,13,1,2,18,3,8,13,2,11,1,0,6,0,0,19,3,1,0,7,20,79.20792079207921,55.00000000000001,50.0,5.000000000000007
93150103,811,813,4,1,0,0,0,0,9,8,0,10,14,2,4,12,0,12,1,0,4,0,2,12,3,0,0,4,16,63.366336633663366,75.0,52.63157894736842,22.368421052631582
93150103,813,811,1,1,4,0,0,1,8,11,1,4,10,5,4,7,0,7,3,0,9,0,1,20,1,1,0,8,15,59.80066445182724,46.666666666666664,73.68421052631578,-27.017543859649116
93150103,813,811,2,2,1,0,0,0,7,7,0,6,13,3,3,9,1,8,0,0,5,0,0,12,3,0,0,5,14,55.3238199780461,57.14285714285714,62.5,-5.357142857142861
93150103,813,811,3,1,1,0,0,0,11,14,0,3,25,1,4,11,2,9,1,0,3,0,0,17,2,0,0,7,18,71.2871287128713,50.0,55.00000000000001,-5.000000000000007
93150103,813,811,4,1,1,0,0,0,7,17,1,2,22,5,6,16,6,10,4,0,3,1,1,20,0,2,0,4,19,75.24752475247524,52.63157894736842,75.0,-22.368421052631582
