matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
129490601,806,807,65,8,65,8,1,0,1,0,3,58,79,57,1,1,7,8,64,91,5,80,16,60,3,55,73,10,60,3,63,55,4,4,7,3,Q4 14:30,4,50,330,20,1,79,7,66,20,6,49,45,27,4,0,0,50,6,5.0,88.0,88.0,71.5909090909091,82.22222222222221,-10.63131313131312
129490601,807,806,74,4,74,4,3,2,0,1,0,56,87,45,4,4,8,12,76,101,12,67,11,71,3,72,78,4,71,3,74,60,8,6,3,6,Q4 14:16,2,25,553.5,12,0,58,9,77,13,3,51,55,26,3,0,0,100,8,1.0,90.0,90.0,82.22222222222221,71.5909090909091,10.63131313131312
