matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
121250101,806,810,44.0,4.0,44.0,4.0,3.0,3.0,0.0,0.0,0.0,35.0,67.0,18.0,6.0,6.0,7.0,13.0,44.0,56.0,11.0,73.0,17.0,39.0,1.0,37.0,48.0,8.0,39.0,1.0,40.0,26.0,8.0,6.0,6.0,4.0,3.0,13.0,308.5,7.0,0.0,25.0,12.0,41.0,20.0,3.0,27.0,52.0,0.0,2.0,50.0,9.0,1.0,67.0,81.13017154389506,59.70149253731343,55.38461538461539,4.316877152698041
121250101,810,806,38.0,6.0,38.0,6.0,1.0,3.0,0.0,0.0,0.0,37.0,60.0,29.0,2.0,2.0,11.0,13.0,40.0,45.0,11.0,55.0,18.0,35.0,1.0,32.0,44.0,8.0,35.0,1.0,36.0,24.0,6.0,6.0,4.0,6.0,5.0,25.0,293.5,12.0,1.0,41.0,9.0,37.0,23.0,6.0,31.0,48.0,0.0,1.0,67.0,12.0,2.0,65.0,78.70837537840566,55.38461538461539,59.70149253731343,-4.316877152698041
