matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111090102,806,52.0,12.0,52.0,12.0,1.0,2.0,1.0,0.0,1.0,58.0,75.0,38.0,6.0,6.0,12.0,19.0,172.0,59.0,97.0,12.0,33.0,22.0,46.0,8.0,50.0,64.0,10.0,46.0,8.0,54.0,46.0,4.0,4.0,7.0,4.0,0.0,30.0,310.5,6.0,4.0,97.0,44.0,14.0,62.0,26.0,90.0,5.0,50.0,0.0,20.0,3.0,90.0,60.0,69.89247311827957,-9.892473118279568
111090102,810,67.0,6.0,67.0,6.0,0.0,2.0,0.0,1.0,2.0,56.0,80.0,32.0,7.0,7.0,20.0,28.0,184.0,69.0,99.0,15.0,73.0,18.0,63.0,2.0,61.0,73.0,8.0,63.0,2.0,65.0,49.0,11.0,5.0,4.0,7.0,0.0,38.0,465.5,10.0,0.0,99.0,42.0,12.0,67.0,20.0,93.0,4.0,50.0,0.0,19.0,3.0,93.0,69.89247311827957,60.0,9.892473118279568
