matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
120450402,807,8119,50.0,13.0,50.0,13.0,2.0,3.0,0.0,0.0,2.0,52.0,66.0,53.0,4.0,4.0,6.0,10.0,58.0,80.0,12.0,67.0,25.0,47.0,7.0,49.0,63.0,9.0,47.0,7.0,54.0,41.0,8.0,5.0,8.0,7.0,1.0,56.0,320.5,16.0,1.0,69.0,6.0,61.0,26.0,7.0,46.0,47.0,0.0,2.0,71.0,14.0,5.0,84.0,84.0,64.28571428571429,75.55555555555556,-11.269841269841265
120450402,8119,807,72.0,6.0,72.0,6.0,0.0,1.0,0.0,0.0,1.0,54.0,76.0,37.0,4.0,4.0,13.0,17.0,69.0,89.0,12.0,83.0,18.0,67.0,1.0,62.0,78.0,10.0,67.0,1.0,68.0,47.0,10.0,11.0,7.0,8.0,1.0,70.0,479.0,12.0,3.0,49.0,7.0,69.0,19.0,8.0,42.0,53.0,0.0,1.0,79.0,7.0,7.0,90.0,90.0,75.55555555555556,64.28571428571429,11.269841269841265
