matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95640107,806,0,5,0,0,1,54,50,2,10,76,7,37,62,6,56,0,0,0,5,0,10,2,5,60,4,4,0,0,14,74,73.00630309673882,75.67567567567568,73.07692307692307,2.598752598752611
95640107,807,7,1,0,0,0,56,66,3,8,78,11,35,68,11,57,0,0,0,8,0,16,5,1,82,4,8,0,0,15,78,76.9525897506166,73.07692307692307,75.67567567567568,-2.598752598752611
