matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631204,802,806,5,5,0,1,0,57,63,3,10,66,10,29,55,6,49,0,0,0,7,0,11,3,1,74,10,6,48,0,31,83,81.9753086419753,59.036144578313255,73.11827956989248,-14.082134991579224
95631204,806,802,3,5,1,0,0,57,48,3,14,65,8,45,74,6,68,0,0,0,5,0,5,0,0,53,10,3,52,0,19,93,91.85185185185185,73.11827956989248,59.036144578313255,14.082134991579224
