matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
95631204,806,80052,80072,80069,80574,80146,80049,80048,0.0,496.0,0,11,0,6,496.0,5,36.29032258064515
95631204,806,80052,80072,80574,80146,991904,80049,80048,496.0,903.0,11,19,6,8,407.0,6,53.07125307125307
95631204,806,80052,80072,80574,80146,991904,80474,80048,903.0,2722.0,19,52,8,31,1819.0,10,19.791094007696536
95631204,806,80072,80475,80574,80146,991904,80474,80048,2722.0,3054.0,52,58,31,38,332.0,-1,-10.843373493975903
95631204,806,80072,80475,996140,80574,991904,80474,80048,3054.0,3645.0,58,68,38,49,591.0,-1,-6.091370558375635
95631204,802,80540,80198,80699,80028,994106,80020,80524,0.0,496.0,0,6,0,11,496.0,-5,-36.29032258064515
95631204,802,80198,80540,80699,80028,994106,80020,80524,496.0,903.0,6,8,11,19,407.0,-6,-53.07125307125307
95631204,802,80540,80198,80699,80223,994106,80428,80524,903.0,1216.0,8,10,19,24,313.0,-3,-34.50479233226837
95631204,802,80540,80198,80699,80028,80223,80428,80524,1216.0,1816.0,10,19,24,34,600.0,-1,-6.0
95631204,802,80540,80198,80699,80028,80223,80020,80524,1816.0,2722.0,19,31,34,52,906.0,-6,-23.841059602649008
95631204,802,80540,80198,80699,80028,80223,80524,80428,2722.0,3314.0,31,45,52,64,592.0,2,12.162162162162161
95631204,802,80540,80198,80699,80028,80223,80020,80247,3314.0,3645.0,45,49,64,68,331.0,0,0.0
