matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
116650304,801,80830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.46666666666667,0.0,62.5,6.0,0.0,10.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.1015911872705018,0.0,68.84944920440635,11.015911872705018,1.1015911872705018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609547123623011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.406364749082007,0.0,0.0,0.0,5.507955936352509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015911872705018,0.0,0.0,0.0,1.1015911872705018,4.406364749082007,60.0,0.0,0.0,1.1015911872705018,4.406364749082007,-1,-1.1015911872705018
116650304,801,999806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,0.0,13.5,4.0,2.0,15.0,1.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.5,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,60.0,0.0,0.0,1.0,2.0,-1,-1.0
116650304,801,1001865,31.0,1.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,26.0,1.0,2.0,32.0,5.0,26.0,1.0,27.0,0.0,0.0,52.733333333333334,3.0,27.0,0.0,1.0,1.0,0.0,28.0,4.0,4.0,1.0,10.0,0.0,0.0,1.0,1.1378002528445006,0.0,30.720606826801514,1.1378002528445006,0.0,1.1378002528445006,1.1378002528445006,29.582806573957015,31.858407079646017,5.689001264222503,2.275600505689001,1.1378002528445006,0.0,0.0,35.27180783817952,30.720606826801514,1.1378002528445006,1.1378002528445006,29.582806573957015,3.413400758533502,0.0,1.1378002528445006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.413400758533502,1.1378002528445006,35.27180783817952,11.378002528445005,0.0,0.0,0.0,1.1378002528445006,4.551201011378002,36.40960809102402,0.0,4.551201011378002,60.0,2.275600505689001,1.1378002528445006,0.0,0.0,0,0.0
116650304,801,1007301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.116666666666667,0.0,18.0,3.0,1.0,8.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,41.35290363752393,18.37906828334397,2.297383535417996,2.297383535417996,0.0,0.0,0.0,0.0,0.0,0.0,4.594767070835992,6.892150606253988,0.0,0.0,2.297383535417996,0.0,0.0,0.0,0.0,11.48691767708998,0.0,0.0,0.0,4.594767070835992,0.0,0.0,0.0,0.0,0.0,0.0,6.892150606253988,0.0,2.297383535417996,0.0,0.0,2.297383535417996,0.0,2.297383535417996,6.892150606253988,60.0,0.0,2.297383535417996,0.0,4.594767070835992,-2,-4.594767070835992
116650304,801,1007306,12.0,3.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,0.0,2.0,7.0,1.0,7.0,15.0,7.0,7.0,1.0,8.0,0.0,0.0,28.266666666666666,5.0,-4.0,1.0,0.0,1.0,1.0,9.0,7.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,-8.49056603773585,2.1226415094339623,2.1226415094339623,4.245283018867925,2.1226415094339623,14.858490566037737,19.10377358490566,14.858490566037737,14.858490566037737,6.367924528301887,14.858490566037737,2.1226415094339623,25.471698113207548,16.9811320754717,0.0,2.1226415094339623,14.858490566037737,10.61320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.10377358490566,6.367924528301887,25.471698113207548,4.245283018867925,2.1226415094339623,0.0,0.0,0.0,14.858490566037737,31.839622641509436,2.1226415094339623,6.367924528301887,60.0,14.858490566037737,6.367924528301887,2.1226415094339623,0.0,-1,-2.1226415094339623
116650304,801,1015271,15.0,1.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,1.0,1.0,-1.0,0.0,18.0,29.0,1.0,0.0,3.0,14.0,0.0,16.0,16.0,2.0,14.0,0.0,14.0,0.0,0.0,60.0,2.0,74.0,1.0,0.0,3.0,4.0,14.0,5.0,4.0,1.0,9.0,0.0,0.0,3.0,1.0,0.0,74.0,3.0,-1.0,3.0,0.0,14.0,14.0,2.0,16.0,1.0,15.0,1.0,15.0,14.0,0.0,0.0,14.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,1.0,15.0,9.0,0.0,0.0,0.0,2.0,5.0,16.0,0.0,4.0,60.0,18.0,3.0,4.0,0.0,-1,-1.0
116650304,801,1016033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.033333333333335,0.0,9.0,3.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.444283646888564,10.419681620839363,0.0,5.209840810419681,0.0,0.0,0.0,0.0,10.419681620839363,0.0,15.629522431259044,7.814761215629522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6049204052098407,0.0,0.0,5.209840810419681,0.0,0.0,0.0,0.0,33.86396526772793,0.0,0.0,2.6049204052098407,0.0,0.0,0.0,0.0,5.209840810419681,0.0,0.0,7.814761215629522,60.0,23.444283646888564,0.0,0.0,0.0,-1,-2.6049204052098407
116650304,801,1019168,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,10.0,1.0,1.0,2.0,3.0,13.0,34.0,2.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.666666666666664,0.0,52.5,4.0,1.0,14.0,1.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,55.588235294117645,14.823529411764707,2.1176470588235294,4.235294117647059,0.0,0.0,0.0,0.0,9.529411764705882,0.0,6.352941176470589,4.235294117647059,0.0,0.0,1.0588235294117647,0.0,0.0,0.0,1.0588235294117647,10.588235294117647,0.0,0.0,1.0588235294117647,2.1176470588235294,0.0,1.0588235294117647,0.0,36.0,0.0,0.0,3.1764705882352944,1.0588235294117647,0.0,0.0,1.0588235294117647,4.235294117647059,0.0,3.1764705882352944,4.235294117647059,60.0,13.764705882352942,3.1764705882352944,1.0588235294117647,1.0588235294117647,1,1.0588235294117647
116650304,801,1019205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,2.0,3.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,39.416666666666664,0.0,46.5,0.0,0.0,7.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,6.088794926004229,0.0,70.78224101479915,10.655391120507401,3.0443974630021144,3.0443974630021144,0.0,0.0,0.0,0.0,0.0,0.0,4.5665961945031714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5221987315010572,10.655391120507401,0.0,0.0,1.5221987315010572,10.655391120507401,0.0,1.5221987315010572,0.0,1.5221987315010572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0443974630021144,0.0,4.5665961945031714,6.088794926004229,60.0,0.0,1.5221987315010572,0.0,3.0443974630021144,1,1.5221987315010572
116650304,801,1020223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.3,0.0,6.0,1.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,18.65284974093264,18.65284974093264,0.0,9.32642487046632,0.0,0.0,0.0,0.0,15.544041450777202,0.0,0.0,3.1088082901554404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.544041450777202,0.0,0.0,3.1088082901554404,3.1088082901554404,0.0,0.0,0.0,31.088082901554404,0.0,0.0,9.32642487046632,0.0,0.0,0.0,0.0,9.32642487046632,0.0,0.0,6.217616580310881,60.0,21.761658031088082,3.1088082901554404,0.0,3.1088082901554404,-2,-6.217616580310881
116650304,8117,80296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,31.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.25,0.0,60.5,0.0,0.0,5.0,4.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,61.26582278481013,5.063291139240507,0.0,4.050632911392405,0.0,0.0,0.0,0.0,15.18987341772152,0.0,12.151898734177216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.063291139240507,0.0,0.0,1.0126582278481013,0.0,0.0,0.0,0.0,31.392405063291143,0.0,0.0,8.10126582278481,1.0126582278481013,0.0,0.0,0.0,4.050632911392405,0.0,0.0,4.050632911392405,60.00000000000001,18.227848101265824,1.0126582278481013,4.050632911392405,0.0,2,2.0253164556962027
