matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
100831103,8117,80113,1,34,0,0,goal,1,34,0,1,-1
100831103,8117,80113,1,57,0,2,goal,1,57,0,2,-2
100831103,8117,80475,1,93,1,1,goal,1,93,0,3,-3
100831103,8117,80475,1,117,1,2,goal,1,117,0,4,-4
100831103,8119,80449,1,137,0,1,goal,1,137,1,4,-3
100831103,8119,80449,1,162,0,0,goal,1,162,2,4,-2
100831103,8119,80052,1,197,0,1,goal,1,197,3,4,-1
100831103,8117,80113,1,224,0,0,goal,1,224,3,5,-2
100831103,8119,80052,1,245,1,1,miss,0,245,3,5,-2
100831103,8119,80052,1,252,0,0,miss,0,252,3,5,-2
100831103,8119,80052,1,258,0,0,goal,1,258,4,5,-1
100831103,8119,80052,1,272,0,1,goal,1,272,5,5,0
100831103,8119,80052,1,313,0,1,miss,0,313,5,5,0
100831103,8119,80449,1,358,0,0,goal,1,358,6,5,1
100831103,8117,80113,1,399,0,2,goal,1,399,6,6,0
100831103,8117,80475,1,420,0,1,goal,1,420,6,7,-1
100831103,8117,80113,1,469,0,0,goal,1,469,6,8,-2
100831103,8119,80449,1,487,0,1,goal,1,487,7,8,-1
100831103,8117,80475,1,518,0,1,miss,0,518,7,8,-1
100831103,8119,80449,1,552,1,1,goal,1,552,8,8,0
100831103,8119,80052,1,569,0,1,goal,1,569,9,8,1
100831103,8117,80113,1,590,0,1,goal,1,590,9,9,0
100831103,8119,80449,1,625,0,1,miss,0,625,9,9,0
100831103,8117,80113,1,636,0,1,goal,1,636,9,10,-1
100831103,8117,80113,1,649,0,2,goal,1,649,9,11,-2
100831103,8119,80449,1,666,1,1,goal,1,666,10,11,-1
100831103,8119,80052,1,711,0,1,miss,0,711,10,11,-1
100831103,8117,80113,1,739,0,2,goal,1,739,10,12,-2
100831103,8119,80449,1,774,0,1,miss,0,774,10,12,-2
100831103,8119,80052,1,832,0,2,goal,1,832,11,12,-1
100831103,8117,80475,1,849,0,2,goal,1,849,11,13,-2
100831103,8119,80052,1,867,0,2,goal,1,867,12,13,-1
100831103,8117,80475,1,888,0,0,miss,0,888,12,13,-1
100831103,8117,80113,1,898,0,1,goal,1,898,12,14,-2
100831103,8117,80113,2,73,0,0,goal,1,976,12,15,-3
100831103,8117,80113,2,94,0,2,goal,1,997,12,16,-4
100831103,8119,80449,2,116,1,1,miss,0,1019,12,16,-4
100831103,8119,80052,2,129,0,1,goal,1,1032,13,16,-3
100831103,8117,80475,2,154,1,1,miss,0,1057,13,16,-3
100831103,8117,80475,2,170,1,1,goal,1,1073,13,17,-4
100831103,8117,80113,2,191,0,1,goal,1,1094,13,18,-5
100831103,8117,80113,2,228,0,2,goal,1,1131,13,19,-6
100831103,8119,80052,2,255,0,0,miss,0,1158,13,19,-6
100831103,8119,80052,2,266,0,2,goal,1,1169,14,19,-5
100831103,8119,80449,2,324,0,2,miss,0,1227,14,19,-5
100831103,8119,80052,2,335,0,0,goal,1,1238,15,19,-4
100831103,8119,80052,2,361,0,1,goal,1,1264,16,19,-3
100831103,8117,80475,2,380,0,0,goal,1,1283,16,20,-4
100831103,8119,80449,2,410,0,2,miss,0,1313,16,20,-4
100831103,8119,80052,2,425,0,1,goal,1,1328,17,20,-3
100831103,8117,80113,2,472,0,1,goal,1,1375,17,21,-4
100831103,8119,80052,2,509,0,2,goal,1,1412,18,21,-3
100831103,8117,80475,2,518,1,0,goal,1,1421,18,22,-4
100831103,8117,80113,2,553,0,2,goal,1,1456,18,23,-5
100831103,8117,80475,2,573,0,2,goal,1,1476,18,24,-6
100831103,8119,80052,2,604,0,1,goal,1,1507,19,24,-5
100831103,8117,80113,2,635,0,1,goal,1,1538,19,25,-6
100831103,8119,80449,2,659,0,1,goal,1,1562,20,25,-5
100831103,8117,80113,2,676,0,1,goal,1,1579,20,26,-6
100831103,8119,80052,2,699,0,1,miss,0,1602,20,26,-6
100831103,8119,80052,2,731,0,2,goal,1,1634,21,26,-5
100831103,8117,80475,2,749,0,2,goal,1,1652,21,27,-6
100831103,8119,80449,2,765,1,1,miss,0,1668,21,27,-6
100831103,8119,80449,2,778,0,0,goal,1,1681,22,27,-5
100831103,8117,80113,2,795,0,0,goal,1,1698,22,28,-6
100831103,8119,80052,2,817,0,0,goal,1,1720,23,28,-5
100831103,8117,80113,2,847,0,1,goal,1,1750,23,29,-6
100831103,8117,80475,3,44,1,1,goal,1,1850,23,30,-7
100831103,8119,80052,3,67,0,1,goal,1,1873,24,30,-6
100831103,8117,80113,3,88,0,0,goal,1,1894,24,31,-7
100831103,8119,80052,3,128,0,2,goal,1,1934,25,31,-6
100831103,8117,80475,3,144,1,0,goal,1,1950,25,32,-7
100831103,8117,80113,3,178,0,1,goal,1,1984,25,33,-8
100831103,8117,80113,3,211,0,1,goal,1,2017,25,34,-9
100831103,8119,994215,3,229,0,0,goal,1,2035,26,34,-8
100831103,8117,80113,3,257,0,0,goal,1,2063,26,35,-9
100831103,8119,80052,3,293,0,2,miss,0,2099,26,35,-9
100831103,8119,994215,3,300,0,2,goal,1,2106,27,35,-8
100831103,8117,80475,3,311,0,0,goal,1,2117,27,36,-9
100831103,8117,80113,3,350,0,2,goal,1,2156,27,37,-10
100831103,8119,994215,3,394,0,0,goal,1,2200,28,37,-9
100831103,8119,994215,3,417,0,2,goal,1,2223,29,37,-8
100831103,8117,80475,3,449,0,1,goal,1,2255,29,38,-9
100831103,8119,80052,3,480,0,2,goal,1,2286,30,38,-8
100831103,8117,80475,3,510,1,1,goal,1,2316,30,39,-9
100831103,8119,80052,3,541,0,1,goal,1,2347,31,39,-8
100831103,8119,994215,3,586,0,2,goal,1,2392,32,39,-7
100831103,8119,80052,3,608,0,1,goal,1,2414,33,39,-6
100831103,8117,80113,3,629,0,0,goal,1,2435,33,40,-7
100831103,8119,80052,3,660,0,1,goal,1,2466,34,40,-6
100831103,8117,80113,3,683,0,1,goal,1,2489,34,41,-7
100831103,8119,994215,3,716,0,1,goal,1,2522,35,41,-6
100831103,8119,80052,3,752,0,1,goal,1,2558,36,41,-5
100831103,8117,80475,3,814,0,1,miss,0,2620,36,41,-5
100831103,8119,80052,3,843,0,1,goal,1,2649,37,41,-4
100831103,8117,80113,3,881,0,0,goal,1,2687,37,42,-5
100831103,8117,80113,4,18,0,1,goal,1,2727,37,43,-6
100831103,8119,994215,4,40,0,2,goal,1,2749,38,43,-5
100831103,8117,80113,4,69,0,1,goal,1,2778,38,44,-6
100831103,8119,80052,4,101,0,0,goal,1,2810,39,44,-5
100831103,8117,80475,4,131,0,2,goal,1,2840,39,45,-6
100831103,8117,80113,4,158,0,1,goal,1,2867,39,46,-7
100831103,8117,80475,4,206,0,2,goal,1,2915,39,47,-8
100831103,8119,80052,4,303,0,1,goal,1,3012,40,47,-7
100831103,8117,80475,4,322,0,2,goal,1,3031,40,48,-8
100831103,8119,80052,4,346,0,1,goal,1,3055,41,48,-7
100831103,8117,80475,4,367,1,2,goal,1,3076,41,49,-8
100831103,8119,80052,4,388,1,0,goal,1,3097,42,49,-7
100831103,8119,994215,4,464,0,0,goal,1,3173,43,49,-6
100831103,8119,80052,4,484,0,0,goal,1,3193,44,49,-5
100831103,8119,80052,4,533,0,0,goal,1,3242,45,49,-4
100831103,8119,80052,4,558,0,2,goal,1,3267,46,49,-3
100831103,8117,80113,4,581,0,2,goal,1,3290,46,50,-4
100831103,8119,994215,4,603,0,2,miss,0,3312,46,50,-4
100831103,8119,80052,4,610,0,0,miss,0,3319,46,50,-4
100831103,8117,80113,4,643,0,0,goal,1,3352,46,51,-5
100831103,8117,80113,4,656,0,2,goal,1,3365,46,52,-6
100831103,8117,80475,4,688,0,1,goal,1,3397,46,53,-7
100831103,8117,80113,4,708,0,1,goal,1,3417,46,54,-8
100831103,8119,80052,4,735,0,2,goal,1,3444,47,54,-7
100831103,8117,80113,4,768,0,0,goal,1,3477,47,55,-8
100831103,8119,80052,4,797,0,0,goal,1,3506,48,55,-7
100831103,8117,80113,4,863,0,0,goal,1,3572,48,56,-8
100831103,8119,80052,4,885,1,1,goal,1,3594,49,56,-7
