matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
100831103,8117,80010,0,0,0,0,0,0,13,2,6,3,0,7,0,0,0,0,2,60.0,0,3,0,0,0,16,1,9,4,2,0,1,2.0,16.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,4.0,60.0,1.0,1.0,2.0,7.0,7.0
100831103,8117,80105,0,0,0,0,1,9,10,0,2,1,0,3,0,0,0,0,1,60.0,0,0,0,0,0,10,1,12,4,0,0,0,0.0,10.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,60.0,0.0,1.0,1.0,7.0,7.0
100831103,8117,80113,0,0,0,0,0,0,3,0,0,40,3,1,1,37,0,37,1,60.0,0,1,1,0,3,5,0,39,4,1,0,3,1.0,5.0,1.0,39.0,1.0,0.0,0.0,3.0,1.0,40.0,0.0,0.0,1.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0,4.0,60.0,3.0,0.0,1.0,7.0,7.0
100831103,8117,80296,0,1,0,0,0,0,7,0,0,19,17,0,4,0,0,0,0,60.0,0,2,0,1,17,9,5,10,4,0,0,3,0.0,9.0,0.0,10.0,0.0,0.0,0.0,17.0,4.0,19.0,0.0,0.0,2.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,60.0,3.0,5.0,0.0,7.0,7.0
100831103,8117,80393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100831103,8117,80475,0,0,0,0,0,14,3,0,0,54,26,0,14,23,4,19,0,60.0,0,1,0,0,26,4,0,42,4,0,0,3,0.0,4.0,0.0,42.0,0.0,4.0,0.0,26.0,14.0,54.0,0.0,14.0,1.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,4.0,60.0,3.0,0.0,0.0,7.0,7.0
100831103,8117,80559,0,0,0,0,0,7,18,0,5,0,0,3,0,0,0,0,1,60.0,0,6,0,0,0,24,3,14,4,0,0,1,0.0,24.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,4.0,60.0,1.0,3.0,1.0,7.0,7.0
100831103,8117,80575,0,2,0,0,0,18,1,0,0,39,38,0,13,0,0,0,0,60.0,0,2,0,0,38,3,1,21,4,0,0,2,0.0,3.0,0.0,21.0,0.0,0.0,0.0,38.0,13.0,39.0,0.0,18.0,2.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,60.0,2.0,1.0,0.0,7.0,7.0
100831103,8117,998401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100831103,8117,1001357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100831103,8119,80041,0,2,0,0,0,22,5,0,2,28,28,2,8,0,0,0,1,60.0,0,2,0,0,28,7,1,24,4,0,0,3,0.0,7.0,2.0,24.0,0.0,0.0,0.0,28.0,8.0,28.0,0.0,22.0,2.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,60.0,3.0,1.0,1.0,-7.0,-7.0
100831103,8119,80048,0,0,0,0,0,0,20,0,9,3,0,8,0,0,0,0,4,60.0,0,4,0,0,0,25,1,8,4,0,0,0,0.0,25.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,4.0,60.0,0.0,1.0,4.0,-7.0,-7.0
100831103,8119,80052,0,0,0,0,0,3,4,0,0,44,3,0,1,41,8,33,0,60.21666666666667,0,3,5,0,3,7,0,47,4,5,0,5,4.9820094104622195,6.974813174647108,0.0,46.830888458344866,4.9820094104622195,7.971215056739552,0.0,2.9892056462773318,0.996401882092444,43.84168281206753,0.0,2.9892056462773318,2.9892056462773318,2.9892056462773318,32.88126210905065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.852477165790205,0.0,3.985607528369776,3.985607528369776,60.0,4.9820094104622195,0.0,0.0,-7.0,-6.974813174647108
