matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630402,801,804,1,1,0,2,0,45,61,1,22,67,5,24,61,14,47,35,5,7,4,0,15,5,3,76,9,6,49,0,14,70,68.47826086956522,67.14285714285714,65.21739130434783,1.9254658385093109
95630402,804,801,6,1,2,0,1,41,55,5,10,53,10,26,52,7,45,32,9,4,5,0,9,2,3,64,8,7,51,0,19,69,67.5,65.21739130434783,67.14285714285714,-1.9254658385093109
