matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
98180603,80295,801,GS,0,GS,3658,3658
98180603,80067,801,GA,0,S,1827,1827
98180603,80067,801,S,1827,S,3658,1831
98180603,80572,801,WA,0,WA,3658,3658
98180603,80439,801,C,0,C,3658,3658
98180603,80146,801,WD,0,S,1522,1522
98180603,80146,801,S,1522,WD,2741,1219
98180603,80146,801,WD,2741,WD,3658,917
98180603,80440,801,GD,0,S,2741,2741
98180603,80440,801,S,2741,S,3658,917
98180603,991899,801,GK,0,GK,3658,3658
98180603,80001,801,S,0,S,3658,3658
98180603,999823,801,S,0,S,3658,3658
98180603,1001709,801,S,0,WD,1522,1522
98180603,1001709,801,WD,1522,S,2741,1219
98180603,1001709,801,S,2741,S,3658,917
98180603,998404,801,S,0,GD,2741,2741
98180603,998404,801,GD,2741,GD,3658,917
98180603,80346,801,S,0,GA,1827,1827
98180603,80346,801,GA,1827,GA,3658,1831
98180603,80826,808,GS,0,GS,3658,3658
98180603,80469,808,GA,0,S,2741,2741
98180603,80469,808,S,2741,S,3658,917
98180603,80477,808,WA,0,WA,3658,3658
98180603,80424,808,C,0,C,3658,3658
98180603,80095,808,WD,0,S,3377,3377
98180603,80095,808,S,3377,S,3658,281
98180603,80478,808,GD,0,GD,3658,3658
98180603,80225,808,GK,0,GK,3658,3658
98180603,994723,808,S,0,S,3658,3658
98180603,1003470,808,S,0,S,3658,3658
98180603,80432,808,S,0,WD,3377,3377
98180603,80432,808,WD,3377,WD,3658,281
98180603,80287,808,S,0,GA,2741,2741
98180603,80287,808,GA,2741,GA,3658,917
98180603,80098,808,S,0,S,3658,3658
