matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
107240404,807,80078,993463,1007220,1000831,991905,1006231,991903,0.0,530.0,0,8,0,8,530.0,0,0.0
107240404,807,80078,993463,1007220,1000831,1015543,1006231,991903,530.0,923.0,8,14,8,15,393.0,-1,-9.160305343511451
107240404,807,80078,993463,1007220,1000831,991905,1006231,991903,923.0,1326.0,14,17,15,24,403.0,-6,-53.59801488833746
107240404,807,80078,993463,992954,1000831,991905,1006231,991903,1326.0,1348.0,17,17,24,25,22.0,-1,-163.63636363636365
107240404,807,80078,993463,992954,1000831,1015543,1006231,991903,1348.0,1839.0,17,28,25,33,491.0,3,21.9959266802444
107240404,807,80078,993463,992954,1000831,991905,1006231,991903,1839.0,2320.0,28,39,33,43,481.0,1,7.484407484407484
107240404,807,80078,993463,992954,1000831,1015543,1006231,991903,2320.0,2744.0,39,45,43,52,424.0,-3,-25.471698113207548
107240404,807,80078,993463,992954,1000831,991905,1006231,991903,2744.0,3653.0,45,61,52,69,909.0,-1,-3.9603960396039604
107240404,8118,80113,80150,80069,80701,1001356,993358,991899,0.0,1839.0,0,33,0,28,1839.0,5,9.787928221859707
107240404,8118,80113,1001708,80069,80701,1001356,993358,991899,1839.0,2967.0,33,56,28,46,1128.0,5,15.957446808510639
107240404,8118,80113,80150,1001708,80701,1001356,993358,991899,2967.0,3653.0,56,69,46,61,686.0,-2,-10.495626822157433
