matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240404,807,1,2.0,1.0,0.0,0.0,0.0,14.0,0.0,12.0,0.0,0.0,4.0,45.0,15.0,21.0,2.0,0.0,8.0,10.0,19.0,5.0,14.0,10.0,1.0,3.0,2.0,2.0,40.0,48.0,5.0,0.0,21.0,17.0,0.0,9.0,28.0,2.0,52.0,0.0,38.0,2.0,109.20910075839654,50.0,55.55555555555556,-5.555555555555557
107240404,807,2,1.0,3.0,0.0,0.0,1.0,13.0,0.0,19.0,1.0,1.0,4.0,37.0,12.0,21.0,3.0,0.0,7.0,12.0,14.0,0.0,14.0,10.0,3.0,1.0,1.0,0.0,0.0,56.5,2.0,0.0,21.0,22.0,2.0,7.0,21.0,2.0,44.0,0.0,13.0,0.0,82.53275109170305,66.66666666666666,64.28571428571429,2.3809523809523654
107240404,807,3,0.0,1.0,0.0,0.0,0.0,18.0,0.0,11.0,2.0,2.0,2.0,42.0,15.0,22.0,2.0,0.0,4.0,14.0,18.0,1.0,17.0,16.0,1.0,0.0,2.0,0.0,100.0,80.5,10.0,0.0,22.0,21.0,2.0,4.0,21.0,1.0,49.0,0.0,0.0,1.0,83.53591160220995,80.95238095238095,76.0,4.952380952380949
107240404,807,4,2.0,1.0,0.0,0.0,0.0,14.0,0.0,12.0,2.0,2.0,4.0,44.0,16.0,25.0,8.0,0.0,7.0,13.0,18.0,2.0,16.0,11.0,5.0,0.0,1.0,4.0,0.0,133.5,3.0,1.0,25.0,15.0,3.0,8.0,27.0,2.0,45.0,0.0,0.0,0.0,106.93069306930693,59.25925925925925,58.620689655172406,0.6385696040868467
107240404,8118,1,1.0,4.0,0.0,0.0,0.0,14.0,0.0,15.0,2.0,2.0,0.0,38.0,16.0,17.0,5.0,0.0,8.0,15.0,17.0,2.0,15.0,10.0,3.0,2.0,2.0,2.0,0.0,66.0,3.0,0.0,17.0,18.0,3.0,8.0,27.0,2.0,48.0,0.0,22.0,0.0,105.30877573131094,55.55555555555556,50.0,5.555555555555557
107240404,8118,2,1.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,2.0,50.0,18.0,20.0,1.0,0.0,2.0,12.0,26.0,8.0,18.0,12.0,1.0,5.0,0.0,1.0,50.0,92.5,2.0,0.0,20.0,16.0,2.0,4.0,28.0,4.0,56.0,0.0,56.0,4.0,110.04366812227073,64.28571428571429,66.66666666666666,-2.3809523809523654
107240404,8118,3,0.0,0.0,0.0,0.0,1.0,15.0,0.0,14.0,0.0,0.0,2.0,44.0,19.0,19.0,2.0,0.0,2.0,15.0,23.0,4.0,19.0,16.0,2.0,1.0,0.0,2.0,50.0,116.5,4.0,1.0,19.0,19.0,2.0,3.0,25.0,2.0,51.0,0.0,11.0,2.0,99.4475138121547,76.0,80.95238095238095,-4.952380952380949
107240404,8118,4,0.0,0.0,0.0,0.0,1.0,14.0,0.0,13.0,1.0,1.0,2.0,47.0,17.0,22.0,3.0,0.0,6.0,14.0,20.0,3.0,17.0,12.0,3.0,2.0,4.0,1.0,0.0,73.0,5.0,0.0,22.0,19.0,2.0,8.0,29.0,1.0,55.0,0.0,22.0,0.0,114.85148514851485,58.620689655172406,59.25925925925925,-0.6385696040868467
