matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
107240404,807,8118,80078,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,6.0,8.0,0.0,0.0,7.0,6.0,28.0,8.0,20.0,1.0,0.0,60.0,0.0,-12.5,2.0,0.0,8.0,3.0,1.0,9.0,33.0,4.0,3.0,0.0,3.0,-12.5,3.0,0.0,7.0,1.0,1.0,0.0,33.0,8.0,0.0,8.0,0.0,6.0,36.0,0.0,0.0,2.0,8.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,28.0,1.0,4.0,60.0,6.0,1.0,0.0,0.0,-8.0,-8.0
107240404,807,8118,991903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,51.5,4.0,0.0,0.0,25.0,1.0,0.0,15.0,4.0,3.0,0.0,3.0,51.5,25.0,0.0,0.0,1.0,0.0,7.0,15.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,4.0,60.0,0.0,1.0,3.0,0.0,-8.0,-8.0
107240404,807,8118,991905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39.083333333333336,0.0,20.5,1.0,0.0,0.0,5.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,31.471215351812365,7.675906183368869,0.0,1.5351812366737738,3.0703624733475476,0.0,3.0703624733475476,6.140724946695095,0.0,0.0,0.0,1.5351812366737738,0.0,1.5351812366737738,0.0,1.5351812366737738,1.5351812366737738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5351812366737738,1.5351812366737738,0.0,4.605543710021322,6.140724946695095,60.0,0.0,1.5351812366737738,1.5351812366737738,0.0,-7.0,-10.746268656716417
107240404,807,8118,992954,1.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,30.0,21.0,30.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,38.78333333333333,0.0,57.5,0.0,0.0,30.0,1.0,1.0,2.0,29.0,3.0,0.0,0.0,0.0,88.95573700042974,1.5470562956596476,0.0,3.0941125913192953,0.0,1.5470562956596476,0.0,44.86463257412978,0.0,0.0,46.41168886978943,0.0,27.847013321873657,46.41168886978943,0.0,43.317576278470135,0.0,46.41168886978943,0.0,0.0,0.0,0.0,0.0,1.5470562956596476,0.0,0.0,3.0941125913192953,0.0,1.5470562956596476,4.641168886978943,60.0,32.4881822088526,1.5470562956596476,0.0,0.0,-1.0,-1.5470562956596476
107240404,807,8118,993463,1.0,1.0,0.0,0.0,1.0,21.0,0.0,2.0,0.0,0.0,1.0,61.0,12.0,19.0,0.0,0.0,6.0,7.0,41.0,0.0,41.0,1.0,0.0,60.0,0.0,91.5,1.0,0.0,19.0,3.0,0.0,6.0,63.0,4.0,0.0,0.0,0.0,91.5,3.0,0.0,6.0,1.0,1.0,0.0,63.0,0.0,0.0,19.0,0.0,7.0,61.0,0.0,21.0,1.0,19.0,41.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,41.0,2.0,4.0,60.0,12.0,0.0,0.0,0.0,-8.0,-8.0
107240404,807,8118,1000831,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,24.0,15.0,24.0,1.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,57.0,1.0,1.0,24.0,7.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,57.0,7.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,24.0,1.0,15.0,24.0,0.0,0.0,1.0,24.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,4.0,60.0,15.0,1.0,0.0,0.0,-8.0,-8.0
107240404,807,8118,1001557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107240404,807,8118,1006231,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,1.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,60.0,0.0,51.5,10.0,0.0,0.0,21.0,2.0,1.0,9.0,4.0,1.0,0.0,1.0,51.5,21.0,0.0,1.0,6.0,1.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,4.0,60.0,0.0,2.0,2.0,0.0,-8.0,-8.0
107240404,807,8118,1007220,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,7.0,1.0,0.0,8.0,3.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,19.004524886877824,8.144796380090497,0.0,2.7149321266968323,0.0,0.0,0.0,19.004524886877824,0.0,0.0,21.719457013574658,0.0,8.144796380090497,21.719457013574658,0.0,19.004524886877824,2.7149321266968323,21.719457013574658,0.0,0.0,0.0,0.0,0.0,2.7149321266968323,0.0,0.0,2.7149321266968323,0.0,5.4298642533936645,5.4298642533936645,60.0,10.859728506787329,0.0,0.0,0.0,-7.0,-19.004524886877824
107240404,807,8118,1015543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.8,0.0,-5.5,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,-15.137614678899082,19.26605504587156,0.0,2.7522935779816513,0.0,2.7522935779816513,2.7522935779816513,0.0,0.0,0.0,0.0,2.7522935779816513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7522935779816513,2.7522935779816513,0.0,19.26605504587156,8.256880733944953,60.0,0.0,0.0,0.0,0.0,-1.0,-2.7522935779816513
