matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
111080201,8118,80113,80150,1001708,80701,1001356,993358,991899,0.0,1140.0,0,20,0,18,1140.0,2,6.315789473684211
111080201,8118,80113,80150,1001708,80701,1001356,993358,80470,1140.0,1309.0,20,23,18,21,169.0,0,0.0
111080201,8118,1019169,80150,1001708,80701,1001356,993358,80470,1309.0,1532.0,23,23,21,28,223.0,-7,-113.00448430493273
111080201,8118,1019169,80150,995217,80701,1001356,993358,80470,1532.0,1544.0,23,23,28,28,12.0,0,0.0
111080201,8118,1001708,80150,995217,80701,1001356,993358,80470,1544.0,1800.0,23,27,28,33,256.0,-1,-14.0625
111080201,8118,80150,1001708,995217,80701,1001356,993358,80470,1800.0,2020.0,27,29,33,37,220.0,-2,-32.72727272727273
111080201,8118,80150,1001708,995217,80701,1001356,993358,991899,2020.0,2700.0,29,39,37,45,680.0,2,10.588235294117647
111080201,8118,80113,1001708,995217,80701,1001356,993358,991899,2700.0,3296.0,39,49,45,53,596.0,2,12.080536912751677
111080201,8118,80150,1001708,995217,80701,1001356,993358,991899,3296.0,3600.0,49,51,53,59,304.0,-4,-47.36842105263158
111080201,801,1001865,1015271,80301,1016033,1009731,80440,80830,0.0,566.0,0,10,0,9,566.0,1,6.360424028268551
111080201,801,1001865,1001712,80301,1016033,1009731,80440,80830,566.0,900.0,10,14,9,19,334.0,-6,-64.67065868263474
111080201,801,1001865,1015271,80301,1016033,1009731,80440,80830,900.0,2311.0,14,40,19,34,1411.0,11,28.065201984408223
111080201,801,1001865,1015271,80301,1020223,1009731,80440,80830,2311.0,2974.0,40,49,34,44,663.0,-1,-5.4298642533936645
111080201,801,1001865,1015271,80301,1016033,1009731,80440,80830,2974.0,3146.0,49,51,44,46,172.0,0,0.0
111080201,801,1001865,1015271,80301,1016033,1009731,1012933,80830,3146.0,3600.0,51,59,46,51,454.0,3,23.78854625550661
