matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380204,806,9698,52,14,52,14,3,1,0,0,2,46,75,45,3,3,17,20,52,77,8,75,15,49,9,46,66,8,49,9,58,40,6,12,6,3,Q4 14:02,2,13,389.5,12,1,57,9,67,17,3,41,54,0,0,0,75,6,1.04,81.96,81.96,70.76622742801368,60.51835284830944,10.247874579704238
124380204,9698,806,41,14,41,14,5,2,0,0,2,46,68,58,1,1,14,15,50,71,9,67,20,36,10,41,55,9,36,10,46,36,6,4,3,6,Q4 14:53,2,11,334.5,16,3,75,8,56,22,6,36,46,0,0,0,67,16,0.99,76.00999999999999,76.00999999999999,60.51835284830944,70.76622742801368,-10.247874579704238
