matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
116950301,833,1009721,1019163,1009717,80558,1013709,995127,999135,0.0,440.0,0,3,0,6,440.0,-3,-24.545454545454547,813
116950301,833,1006585,1009721,1009717,80558,1013709,995127,999135,440.0,900.0,3,9,6,15,460.0,-3,-23.47826086956522,813
116950301,833,1006585,1009721,1009717,80558,1013709,1025206,999135,900.0,1800.0,9,19,15,31,900.0,-6,-24.0,813
116950301,833,1006585,1009721,1009717,80558,1006726,1025206,999135,1800.0,2283.0,19,23,31,38,483.0,-3,-22.360248447204967,813
116950301,833,1006585,1009721,1009717,80558,1013709,1025206,999135,2283.0,2495.0,23,24,38,41,212.0,-2,-33.9622641509434,813
116950301,833,1009721,1006585,1009717,80558,1013709,1025206,999135,2495.0,2500.0,24,24,41,41,5.0,0,0.0,813
116950301,833,1009721,1019163,1009717,80558,1013709,1025206,999135,2500.0,3600.0,24,43,41,54,1100.0,6,19.636363636363637,813
116950301,813,1014724,80710,80477,80424,998411,80582,80305,0.0,1230.0,0,18,0,11,1230.0,7,20.48780487804878,833
116950301,813,1014724,997595,80477,80424,998411,80582,80305,1230.0,1800.0,18,31,11,19,570.0,5,31.578947368421055,833
116950301,813,1014724,997595,80424,80640,998411,80582,80305,1800.0,2700.0,31,43,19,27,900.0,4,16.0,833
116950301,813,80710,997595,80424,80640,994117,80582,80305,2700.0,3600.0,43,54,27,43,900.0,-5,-20.0,833
