matchId,playerId,squadId,minutesPlayed
80350804,80198,805,60.0
80350804,80100,805,60.0
80350804,80055,805,60.0
80350804,80699,805,60.0
80350804,80223,805,8.766666666666667
80350804,80049,805,60.0
80350804,80428,805,60.0
80350804,80054,805,0.0
80350804,991906,805,0.0
80350804,80304,805,51.983333333333334
80350804,80581,805,0.0
80350804,80580,805,0.0
80350804,80826,808,60.0
80350804,80019,808,60.0
80350804,80424,808,45.61666666666667
80350804,80021,808,60.0
80350804,80095,808,60.0
80350804,80478,808,1.4666666666666666
80350804,80582,808,30.333333333333332
80350804,80182,808,15.133333333333333
80350804,80305,808,30.416666666666668
80350804,80059,808,59.28333333333333
80350804,80287,808,0.0
