matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
90840901,806,80038,0,0,0,0,0,2,12,1,5,0,2,0,0,0,0,1,0,6,0,0,18,0,1,0,0,60.233333333333334,0.0,0.0,0.0,0.0,0.0,1.992252351964582,11.953514111787491,0.996126175982291,4.980630879911455,0.0,1.992252351964582,0.0,0.0,0.0,0.0,0.996126175982291,0.0,5.976757055893746,0.0,0.0,17.930271167681237,0.0,0.996126175982291,0.0,0.0,13.0,12.949640287769784
90840901,806,80048,0,1,0,0,0,2,12,0,5,0,4,0,0,0,0,2,0,2,0,0,14,2,0,0,1,23.15,0.0,2.591792656587473,0.0,0.0,0.0,5.183585313174946,31.101511879049678,0.0,12.958963282937365,0.0,10.367170626349893,0.0,0.0,0.0,0.0,5.183585313174946,0.0,5.183585313174946,0.0,0.0,36.285097192224626,5.183585313174946,0.0,0.0,2.591792656587473,2.0,5.183585313174946
90840901,806,80052,0,1,0,0,0,0,0,0,0,3,0,1,35,3,32,0,0,0,2,0,0,0,2,0,3,0.0,,inf,,,,,,,,inf,,inf,inf,inf,inf,,,,inf,,,,inf,,inf,,
90840901,806,80069,0,2,0,0,0,0,5,0,0,27,1,19,0,0,0,1,0,0,0,1,5,1,0,0,2,60.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,27.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,13.0,13.0
90840901,806,80072,1,1,0,0,0,23,2,0,1,19,1,14,27,4,23,0,0,1,0,0,3,2,0,0,4,0.0,inf,inf,,,,inf,inf,,inf,inf,inf,inf,inf,inf,inf,,,inf,,,inf,inf,,,inf,,
90840901,806,80178,1,2,0,0,1,14,5,0,0,19,0,10,0,0,0,0,0,1,0,0,6,1,0,0,7,0.0,inf,inf,,,inf,inf,inf,,,inf,,inf,,,,,,inf,,,inf,inf,,,inf,,
90840901,806,80179,0,0,0,0,0,0,0,0,0,2,0,0,10,1,9,0,0,0,0,0,0,2,0,0,0,60.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992252351964582,0.0,0.0,9.96126175982291,0.996126175982291,8.965135583840619,0.0,0.0,0.0,0.0,0.0,0.0,1.992252351964582,0.0,0.0,0.0,13.0,12.949640287769784
90840901,806,80470,1,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,2,60.233333333333334,0.996126175982291,0.0,0.0,0.0,0.0,1.992252351964582,4.980630879911455,0.0,3.984504703929164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992252351964582,0.0,0.0,6.972883231876037,0.0,0.0,0.0,1.992252351964582,13.0,12.949640287769784
90840901,806,991904,0,0,0,0,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0.0,,,,,,inf,inf,,inf,,,,,,,,,,,,inf,inf,,,,,
90840901,806,993463,0,1,0,0,0,5,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,1,0,2,60.233333333333334,0.0,0.996126175982291,0.0,0.0,0.0,4.980630879911455,0.0,0.0,0.0,0.0,0.0,0.0,2.988378527946873,1.992252351964582,0.996126175982291,0.0,0.0,0.0,0.996126175982291,0.0,0.0,0.0,0.996126175982291,0.0,1.992252351964582,13.0,12.949640287769784
90840901,806,995216,0,1,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,60.233333333333334,0.0,0.996126175982291,0.0,0.0,0.0,0.996126175982291,0.0,0.0,0.0,2.988378527946873,0.0,1.992252351964582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992252351964582,13.0,12.949640287769784
90840901,806,995217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.233333333333334,0.0,0.0,0.0,0.0,0.0,0.996126175982291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.949640287769784
90840901,808,80019,0,1,0,0,0,10,3,0,1,21,0,14,10,2,8,0,0,0,0,0,3,1,0,0,4,0.0,,inf,,,,inf,inf,,inf,inf,,inf,inf,inf,inf,,,,,,inf,inf,,,inf,,
90840901,808,80021,0,1,0,0,1,15,4,0,3,17,2,6,0,0,0,2,0,2,0,1,6,3,0,0,6,60.233333333333334,0.0,0.996126175982291,0.0,0.0,0.996126175982291,14.941892639734366,3.984504703929164,0.0,2.988378527946873,16.934144991698947,1.992252351964582,5.976757055893746,0.0,0.0,0.0,1.992252351964582,0.0,1.992252351964582,0.0,0.996126175982291,5.976757055893746,2.988378527946873,0.0,0.0,5.976757055893746,-13.0,-12.949640287769784
90840901,808,80059,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0.0,,,,,,,inf,inf,,,inf,,,,,,,,,,inf,inf,inf,,,,
90840901,808,80095,0,3,0,0,0,2,4,0,2,9,1,4,0,0,0,0,0,2,0,2,6,2,0,0,5,30.133333333333333,0.0,5.9734513274336285,0.0,0.0,0.0,3.982300884955752,7.964601769911504,0.0,3.982300884955752,17.920353982300885,1.991150442477876,7.964601769911504,0.0,0.0,0.0,0.0,0.0,3.982300884955752,0.0,3.982300884955752,11.946902654867257,3.982300884955752,0.0,0.0,9.955752212389381,-8.0,-15.929203539823009
90840901,808,80287,0,1,0,0,0,6,1,0,0,4,0,2,4,2,2,0,0,0,0,0,1,1,0,0,3,60.233333333333334,0.0,0.996126175982291,0.0,0.0,0.0,5.976757055893746,0.996126175982291,0.0,0.0,3.984504703929164,0.0,1.992252351964582,3.984504703929164,1.992252351964582,1.992252351964582,0.0,0.0,0.0,0.0,0.0,0.996126175982291,0.996126175982291,0.0,0.0,2.988378527946873,-13.0,-12.949640287769784
90840901,808,80393,0,0,0,0,0,0,2,3,6,0,4,0,0,0,0,0,0,1,0,0,3,3,3,0,0,60.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.992252351964582,2.988378527946873,5.976757055893746,0.0,3.984504703929164,0.0,0.0,0.0,0.0,0.0,0.0,0.996126175982291,0.0,0.0,2.988378527946873,2.988378527946873,2.988378527946873,0.0,0.0,-13.0,-12.949640287769784
