matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
80180702,804,80003,1,61,2,miss,0,61,0,0,0
80180702,804,80050,1,70,0,goal,1,70,1,0,1
80180702,804,80050,1,84,2,goal,1,84,2,0,2
80180702,804,80050,1,113,2,goal,1,113,3,0,3
80180702,804,80003,1,176,2,goal,1,176,4,0,4
80180702,802,80156,1,194,0,goal,1,194,4,1,3
80180702,804,80050,1,214,1,miss,0,214,4,1,3
80180702,804,80050,1,224,2,goal,1,224,5,1,4
80180702,802,80156,1,245,2,miss,0,245,5,1,4
80180702,802,80028,1,265,1,goal,1,265,5,2,3
80180702,804,80003,1,290,1,goal,1,290,6,2,4
80180702,802,80156,1,307,1,goal,1,307,6,3,3
80180702,804,80050,1,325,0,goal,1,325,7,3,4
80180702,802,80156,1,351,1,miss,0,351,7,3,4
80180702,802,80156,1,381,0,goal,1,381,7,4,3
80180702,804,80050,1,407,0,goal,1,407,8,4,4
80180702,802,80028,1,426,0,miss,0,426,8,4,4
80180702,804,80050,1,450,1,goal,1,450,9,4,5
80180702,804,80003,1,460,2,goal,1,460,10,4,6
80180702,804,80050,1,502,2,goal,1,502,11,4,7
80180702,804,80003,1,527,0,miss,0,527,11,4,7
80180702,802,80028,1,564,1,goal,1,564,11,5,6
80180702,802,80028,1,576,0,goal,1,576,11,6,5
80180702,804,80003,1,608,0,miss,0,608,11,6,5
80180702,804,80050,1,618,2,goal,1,618,12,6,6
80180702,804,80050,1,644,1,goal,1,644,13,6,7
80180702,804,80003,1,660,2,goal,1,660,14,6,8
80180702,804,80050,1,711,0,goal,1,711,15,6,9
80180702,802,80156,1,743,1,goal,1,743,15,7,8
80180702,802,80156,1,802,0,goal,1,802,15,8,7
80180702,804,80050,1,814,2,goal,1,814,16,8,8
80180702,802,80156,1,834,0,goal,1,834,16,9,7
80180702,804,80003,1,855,1,goal,1,855,17,9,8
80180702,802,80156,1,883,0,goal,1,883,17,10,7
80180702,802,80156,2,30,1,goal,1,939,17,11,6
80180702,804,80050,2,57,2,goal,1,966,18,11,7
80180702,802,80156,2,73,0,goal,1,982,18,12,6
80180702,804,80050,2,90,2,goal,1,999,19,12,7
80180702,804,80003,2,123,2,goal,1,1032,20,12,8
80180702,804,80050,2,163,2,goal,1,1072,21,12,9
80180702,802,80156,2,198,0,goal,1,1107,21,13,8
80180702,804,80050,2,212,0,miss,0,1121,21,13,8
80180702,804,80050,2,217,0,goal,1,1126,22,13,9
80180702,802,80156,2,260,2,goal,1,1169,22,14,8
80180702,804,80003,2,276,1,goal,1,1185,23,14,9
80180702,802,80028,2,290,2,miss,0,1199,23,14,9
80180702,804,80003,2,307,2,miss,0,1216,23,14,9
80180702,804,80050,2,321,0,goal,1,1230,24,14,10
80180702,802,80028,2,359,0,goal,1,1268,24,15,9
80180702,802,80028,2,379,0,miss,0,1288,24,15,9
80180702,802,80156,2,384,0,goal,1,1293,24,16,8
80180702,804,80003,2,398,0,miss,0,1307,24,16,8
80180702,802,80156,2,419,1,goal,1,1328,24,17,7
80180702,802,80156,2,436,0,goal,1,1345,24,18,6
80180702,804,80050,2,464,0,goal,1,1373,25,18,7
80180702,802,80156,2,499,1,goal,1,1408,25,19,6
80180702,804,80003,2,519,2,goal,1,1428,26,19,7
80180702,802,80028,2,546,1,goal,1,1455,26,20,6
80180702,804,80003,2,593,2,goal,1,1502,27,20,7
80180702,802,80156,2,646,0,goal,1,1555,27,21,6
80180702,804,80050,2,665,0,goal,1,1574,28,21,7
80180702,802,80156,2,692,1,miss,0,1601,28,21,7
80180702,804,80003,2,720,0,goal,1,1629,29,21,8
80180702,802,80156,2,759,0,miss,0,1668,29,21,8
80180702,804,80003,2,785,2,goal,1,1694,30,21,9
80180702,802,80028,2,802,2,goal,1,1711,30,22,8
80180702,804,80003,2,838,1,miss,0,1747,30,22,8
