matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
107240402,8117,80475,1,21,2,goal,1,21,0,1,-1
107240402,806,1001944,1,47,1,goal,1,47,1,1,0
107240402,8117,1014128,1,57,1,goal,1,57,1,2,-1
107240402,8117,1014128,1,94,3,goal,1,94,1,3,-2
107240402,8117,1014128,1,112,1,miss,0,112,1,3,-2
107240402,8117,1014128,1,159,3,goal,1,159,1,4,-3
107240402,806,1001944,1,172,1,goal,1,172,2,4,-2
107240402,8117,1014128,1,186,0,goal,1,186,2,5,-3
107240402,806,1001944,1,211,2,goal,1,211,3,5,-2
107240402,8117,80475,1,235,2,miss,0,235,3,5,-2
107240402,806,1001944,1,250,0,goal,1,250,4,5,-1
107240402,8117,1014128,1,300,1,goal,1,300,4,6,-2
107240402,8117,1014128,1,313,3,goal,1,313,4,7,-3
107240402,806,999128,1,344,1,goal,1,344,5,7,-2
107240402,8117,1014128,1,364,1,goal,1,364,5,8,-3
107240402,806,1001944,1,388,1,goal,1,388,6,8,-2
107240402,8117,1014128,1,404,0,goal,1,404,6,9,-3
107240402,806,1001944,1,420,0,goal,1,420,7,9,-2
107240402,8117,1014128,1,447,2,goal,1,447,7,10,-3
107240402,806,999128,1,465,3,goal,1,465,8,10,-2
107240402,8117,80475,1,481,3,goal,1,481,8,11,-3
107240402,806,999128,1,507,2,miss,0,507,8,11,-3
107240402,8117,1014128,1,545,1,goal,1,545,8,12,-4
107240402,8117,80475,1,560,1,goal,1,560,8,13,-5
107240402,806,1001944,1,585,1,goal,1,585,9,13,-4
107240402,8117,1014128,1,601,1,goal,1,601,9,14,-5
107240402,806,1001944,1,622,2,goal,1,622,10,14,-4
107240402,8117,1014128,1,651,3,goal,1,651,10,15,-5
107240402,806,1001944,1,670,2,goal,1,670,11,15,-4
107240402,806,999128,1,756,2,goal,1,756,12,15,-3
107240402,806,1001944,1,769,1,goal,1,769,13,15,-2
107240402,8117,1014128,1,792,1,goal,1,792,13,16,-3
107240402,806,1001944,1,826,1,goal,1,826,14,16,-2
107240402,8117,80475,1,840,3,goal,1,840,14,17,-3
107240402,806,999128,1,857,0,goal,1,857,15,17,-2
107240402,806,1001944,1,898,2,goal,1,898,16,17,-1
107240402,806,1001944,2,25,3,goal,1,929,17,17,0
107240402,8117,80475,2,72,0,miss,0,976,17,17,0
107240402,8117,1014128,2,91,1,goal,1,995,17,18,-1
107240402,806,999128,2,118,1,goal,1,1022,18,18,0
107240402,8117,1014128,2,135,0,goal,1,1039,18,19,-1
107240402,806,1001944,2,156,0,goal,1,1060,19,19,0
107240402,8117,1014128,2,174,3,goal,1,1078,19,20,-1
107240402,806,999128,2,193,1,goal,1,1097,20,20,0
107240402,8117,80475,2,209,2,goal,1,1113,20,21,-1
107240402,806,1001944,2,227,0,goal,1,1131,21,21,0
107240402,8117,1014128,2,239,2,goal,1,1143,21,22,-1
107240402,806,999128,2,268,2,goal,1,1172,22,22,0
107240402,8117,1014128,2,296,1,goal,1,1200,22,23,-1
107240402,8117,1014128,2,355,3,goal,1,1259,22,24,-2
107240402,806,999128,2,393,1,goal,1,1297,23,24,-1
107240402,806,1001944,2,418,1,goal,1,1322,24,24,0
107240402,8117,1014128,2,439,1,goal,1,1343,24,25,-1
107240402,806,999128,2,463,0,miss,0,1367,24,25,-1
107240402,806,999128,2,483,2,goal,1,1387,25,25,0
107240402,8117,80475,2,504,1,goal,1,1408,25,26,-1
107240402,806,999128,2,533,3,goal,1,1437,26,26,0
107240402,806,999128,2,562,2,goal,1,1466,27,26,1
107240402,806,999128,2,579,1,goal,1,1483,28,26,2
107240402,8117,1014128,2,596,0,goal,1,1500,28,27,1
107240402,806,999128,2,622,1,goal,1,1526,29,27,2
107240402,8117,1014128,2,652,3,goal,1,1556,29,28,1
107240402,806,999128,2,698,1,goal,1,1602,30,28,2
107240402,8117,1014128,2,726,1,goal,1,1630,30,29,1
107240402,806,1001944,2,753,0,goal,1,1657,31,29,2
107240402,806,999128,2,795,0,goal,1,1699,32,29,3
107240402,806,1001944,2,819,1,miss,0,1723,32,29,3
107240402,8117,1014128,2,855,1,goal,1,1759,32,30,2
107240402,8117,1014128,2,871,1,goal,1,1775,32,31,1
107240402,8117,80475,3,16,0,goal,1,1824,32,32,0
107240402,806,999128,3,41,1,goal,1,1849,33,32,1
107240402,806,1001944,3,87,3,goal,1,1895,34,32,2
107240402,806,1001944,3,109,3,goal,1,1917,35,32,3
107240402,806,1001944,3,146,1,goal,1,1954,36,32,4
107240402,806,999128,3,177,1,goal,1,1985,37,32,5
107240402,806,1001944,3,225,0,goal,1,2033,38,32,6
107240402,806,999128,3,250,0,goal,1,2058,39,32,7
107240402,8117,80475,3,285,3,goal,1,2093,39,33,6
107240402,806,1001944,3,319,1,goal,1,2127,40,33,7
107240402,8117,1014128,3,345,3,goal,1,2153,40,34,6
107240402,806,999128,3,381,1,goal,1,2189,41,34,7
107240402,8117,80475,3,399,1,miss,0,2207,41,34,7
107240402,806,1001944,3,431,2,goal,1,2239,42,34,8
107240402,8117,1014128,3,470,1,goal,1,2278,42,35,7
107240402,8117,1014128,3,489,0,miss,0,2297,42,35,7
107240402,806,1001944,3,526,1,goal,1,2334,43,35,8
107240402,806,999128,3,553,3,goal,1,2361,44,35,9
107240402,8117,80475,3,596,3,goal,1,2404,44,36,8
107240402,806,1001944,3,640,0,miss,0,2448,44,36,8
107240402,8117,1001357,3,660,1,goal,1,2468,44,37,7
107240402,8117,80475,3,699,3,miss,0,2507,44,37,7
107240402,8117,1001357,3,711,1,goal,1,2519,44,38,6
107240402,8117,1001357,3,758,3,goal,1,2566,44,39,5
107240402,8117,80475,3,783,1,goal,1,2591,44,40,4
107240402,8117,80475,3,836,3,goal,1,2644,44,41,3
107240402,8117,1001357,3,857,1,goal,1,2665,44,42,2
107240402,806,999128,3,877,1,goal,1,2685,45,42,3
107240402,8117,80475,4,37,0,goal,1,2747,45,43,2
107240402,8117,1001357,4,72,1,miss,0,2782,45,43,2
107240402,8117,1001357,4,76,3,goal,1,2786,45,44,1
107240402,806,1001944,4,91,0,goal,1,2801,46,44,2
107240402,806,1001944,4,120,3,goal,1,2830,47,44,3
107240402,806,1001944,4,175,1,goal,1,2885,48,44,4
107240402,8117,80475,4,203,1,miss,0,2913,48,44,4
107240402,8117,1001357,4,207,1,goal,1,2917,48,45,3
107240402,806,999128,4,252,2,goal,1,2962,49,45,4
107240402,8117,1001357,4,275,2,goal,1,2985,49,46,3
107240402,8117,1001357,4,308,1,goal,1,3018,49,47,2
107240402,8117,80475,4,349,2,goal,1,3059,49,48,1
107240402,806,1001944,4,373,0,goal,1,3083,50,48,2
107240402,8117,1001357,4,391,0,goal,1,3101,50,49,1
107240402,806,1001944,4,413,0,goal,1,3123,51,49,2
107240402,8117,1001357,4,438,1,goal,1,3148,51,50,1
107240402,806,1001944,4,466,1,goal,1,3176,52,50,2
107240402,8117,1001357,4,497,0,goal,1,3207,52,51,1
107240402,8117,1001357,4,552,3,goal,1,3262,52,52,0
107240402,8117,1001357,4,579,1,goal,1,3289,52,53,-1
107240402,806,999128,4,595,2,goal,1,3305,53,53,0
107240402,8117,1001357,4,607,1,goal,1,3317,53,54,-1
107240402,806,1001944,4,631,0,goal,1,3341,54,54,0
107240402,8117,1001357,4,653,1,miss,0,3363,54,54,0
107240402,8117,1001357,4,659,1,goal,1,3369,54,55,-1
107240402,806,999128,4,679,1,goal,1,3389,55,55,0
107240402,8117,1001357,4,704,1,goal,1,3414,55,56,-1
107240402,806,1001944,4,723,1,goal,1,3433,56,56,0
107240402,8117,1001357,4,754,1,goal,1,3464,56,57,-1
107240402,806,1001944,4,769,2,miss,0,3479,56,57,-1
107240402,806,1001944,4,806,0,goal,1,3516,57,57,0
107240402,8117,1001357,4,831,1,goal,1,3541,57,58,-1
107240402,8117,80475,4,868,2,goal,1,3578,57,59,-2
