matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103931102,806,2.0,2.0,0.0,0.0,0.0,68.0,0.0,39.0,6.0,6.0,13.0,182.0,73.0,95.0,10.0,0.0,15.0,63.0,78.0,10.0,68.0,58.0,5.0,5.0,7.0,3.0,0.0,10.0,405.5,21.0,4.0,95.0,60.0,15.0,21.0,101.0,3.0,48.0,0.0,28.0,1.0,99.86267508926119,67.32673267326733,74.74747474747475,-7.420742074207425
103931102,810,0.0,2.0,0.0,0.0,0.0,67.0,0.0,40.0,1.0,1.0,16.0,186.0,77.0,97.0,13.0,0.0,17.0,71.0,80.0,6.0,74.0,62.0,9.0,3.0,3.0,7.0,0.0,33.0,503.0,7.0,0.0,97.0,48.0,7.0,18.0,99.0,7.0,52.0,0.0,14.0,2.0,97.88519637462235,74.74747474747475,67.32673267326733,7.420742074207425
