matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
116650404,801,1001865,1007306,1015271,1016033,999806,1007301,80830,0,900,0,10,0,13,900,-3,-12.0
116650404,801,1001865,1007306,1015271,1016033,999806,1019205,80830,900,1800,10,20,13,23,900,0,0.0
116650404,801,1001865,1015271,1019168,1016033,999806,1007301,80830,1800,1980,20,20,23,27,180,-4,-80.0
116650404,801,1001865,1015271,1016033,1019168,999806,1007301,80830,1980,2094,20,22,27,29,114,0,0.0
116650404,801,1001865,1015271,1016033,1019168,999806,1019205,80830,2094,3001,22,35,29,39,907,3,11.907386990077176
116650404,801,1001865,1007306,1016033,1019168,999806,1019205,80830,3001,3096,35,36,39,41,95,-1,-37.89473684210527
116650404,801,1001865,1007306,1016033,1019168,999806,1007301,80830,3096,3214,36,37,41,42,118,0,0.0
116650404,801,1001865,1015271,1016033,1019168,999806,1007301,80830,3214,3391,37,38,42,45,177,-2,-40.67796610169491
116650404,801,1001865,1015271,1016033,1019168,999806,1019205,80830,3391,3600,38,44,45,45,209,6,103.34928229665071
116650404,806,1025018,999128,80439,80574,1014127,1003784,998404,0,1319,0,15,0,16,1319,-1,-2.729340409401061
116650404,806,999128,1013431,80439,80574,1014127,1003784,998404,1319,1800,15,23,16,20,481,4,29.937629937629936
116650404,806,999128,1013431,1009742,80574,1014127,1003784,998404,1800,2622,23,34,20,30,822,1,4.37956204379562
116650404,806,999128,1025018,1009742,80574,1014127,1003784,998404,2622,2700,34,34,30,31,78,-1,-46.15384615384615
116650404,806,999128,1025018,80439,80574,1014127,1003784,998404,2700,2886,34,37,31,34,186,0,0.0
116650404,806,999128,1025018,80439,1009742,1014127,1003784,998404,2886,3600,37,45,34,44,714,-2,-10.084033613445378
