matchId,squadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080902,806,1,20.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,81.0,8.0,1.0,1.0,3.0,4.0,55.0,20.0,26.0,4.0,100.0,4.0,18.0,1.0,18.0,21.0,2.0,18.0,1.0,19.0,13.0,4.0,2.0,2.0,3.0,50.0,134.5,1.0,0.0,26.0,9.0,3.0,20.0,4.0,25.0,1.0,60.0,0.0,29.0,1.0,100.0,76.0,63.1578947368421,12.842105263157897
111080902,806,2,16.0,2.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,46.0,7.0,2.0,2.0,4.0,6.0,55.0,16.0,30.0,3.0,67.0,8.0,14.0,1.0,13.0,18.0,3.0,14.0,1.0,15.0,6.0,2.0,7.0,3.0,0.0,33.0,91.0,1.0,0.0,30.0,8.0,7.0,16.0,9.0,27.0,2.0,57.0,0.0,100.0,1.0,106.81318681318682,55.55555555555556,42.30769230769231,13.24786324786325
111080902,806,3,20.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,50.0,15.0,0.0,0.0,4.0,4.0,50.0,18.0,24.0,3.0,33.0,8.0,12.0,0.0,10.0,20.0,8.0,12.0,0.0,12.0,7.0,1.0,4.0,3.0,2.0,13.0,69.5,0.0,0.0,24.0,15.0,6.0,12.0,10.0,34.0,2.0,50.0,0.0,57.0,1.0,134.5054945054945,35.294117647058826,53.57142857142857,-18.277310924369743
111080902,806,4,15.0,3.0,15.0,3.0,0.0,2.0,0.0,0.0,0.0,14.0,86.0,8.0,2.0,2.0,5.0,7.0,44.0,17.0,23.0,5.0,80.0,4.0,15.0,3.0,17.0,18.0,0.0,15.0,3.0,18.0,12.0,4.0,2.0,1.0,3.0,0.0,142.5,5.0,0.0,23.0,13.0,3.0,21.0,4.0,22.0,0.0,52.0,0.0,29.0,0.0,87.03296703296704,81.81818181818183,43.47826086956522,38.33992094861661
111080902,8119,1,11.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,63.0,8.0,0.0,0.0,10.0,10.0,32.0,12.0,18.0,2.0,100.0,7.0,11.0,1.0,12.0,12.0,0.0,11.0,1.0,12.0,10.0,2.0,0.0,3.0,2.0,0.0,75.5,5.0,1.0,18.0,13.0,2.0,13.0,7.0,19.0,0.0,40.0,0.0,0.0,0.0,76.0,63.1578947368421,76.0,-12.842105263157897
111080902,8119,2,9.0,5.0,9.0,5.0,2.0,3.0,0.0,0.0,0.0,13.0,46.0,9.0,1.0,1.0,5.0,6.0,32.0,12.0,13.0,5.0,60.0,9.0,8.0,3.0,10.0,14.0,3.0,8.0,3.0,11.0,6.0,3.0,2.0,0.0,3.0,0.0,57.0,3.0,0.0,13.0,12.0,3.0,14.0,10.0,26.0,1.0,43.0,0.0,50.0,0.0,102.85714285714286,42.30769230769231,55.55555555555556,-13.24786324786325
111080902,8119,3,20.0,1.0,20.0,1.0,3.0,3.0,0.0,1.0,0.0,14.0,71.0,7.0,1.0,1.0,7.0,8.0,46.0,16.0,22.0,5.0,40.0,9.0,15.0,0.0,11.0,21.0,6.0,15.0,0.0,15.0,10.0,2.0,3.0,2.0,3.0,67.0,107.5,3.0,0.0,22.0,10.0,5.0,15.0,10.0,28.0,6.0,50.0,0.0,75.0,4.0,110.76923076923077,53.57142857142857,35.294117647058826,18.277310924369743
111080902,8119,4,8.0,5.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,14.0,60.0,9.0,0.0,0.0,3.0,3.0,35.0,12.0,16.0,1.0,0.0,9.0,8.0,2.0,10.0,13.0,3.0,8.0,2.0,10.0,9.0,0.0,1.0,3.0,1.0,33.0,19.0,2.0,1.0,16.0,11.0,2.0,12.0,9.0,23.0,3.0,48.0,0.0,25.0,1.0,90.98901098901099,43.47826086956522,81.81818181818183,-38.33992094861661
