matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910803,8117,75.0,2.0,75.0,2.0,0.0,1.0,0.0,1.0,1.0,61.0,80.0,46.0,3.0,3.0,4.0,7.0,68.0,96.0,9.0,22.0,17.0,65.0,1.0,59.0,77.0,11.0,65.0,1.0,66.0,53.0,2.0,11.0,6.0,5.0,3.0,45.0,350.0,11.0,0.0,58.0,10.0,67.0,20.0,6.0,54.0,0.0,92.0,7.0,5.0,95.0,87.6923076923077,69.47368421052632,70.65217391304348,-1.1784897025171688
113910803,8119,72.0,0.0,72.0,0.0,0.0,7.0,1.0,0.0,1.0,60.0,80.0,56.0,5.0,5.0,13.0,18.0,65.0,85.0,13.0,46.0,19.0,65.0,0.0,58.0,72.0,7.0,65.0,0.0,65.0,53.0,6.0,6.0,5.0,6.0,1.0,43.0,365.5,11.0,2.0,67.0,7.0,65.0,20.0,5.0,46.0,0.0,86.0,12.0,3.0,92.0,84.92307692307693,70.65217391304348,69.47368421052632,1.1784897025171688
