matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,feedsPer60,attempt2Per60,attempt1Per60,goalsPer60,offsidesPer60,badPassesPer60,goal2Per60,goal1Per60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
113910803,8117,80296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,65.0,0.0,26.0,1.0,0.0,6.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,24.0,0.0,5.538461538461538,0.0,4.615384615384616,0.0,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.0,13.846153846153847,0.0,0.0,14.76923076923077,0.9230769230769231,0.0,27.692307692307693,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.615384615384616,0.0,0.0,4.615384615384616,4.615384615384616,60.0,18.461538461538463,0.9230769230769231,0.9230769230769231,0.0,0.0,2.0,1.8461538461538463
113910803,8117,80440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,0.0,0.0,2.0,0.0,0.0,-3.0,-6.0
113910803,8117,80475,10.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,23.0,0.0,0.0,3.0,8.0,1.0,19.0,12.0,3.0,8.0,1.0,9.0,2.0,0.0,57.63333333333333,2.0,55.5,0.0,0.0,1.0,2.0,10.0,5.0,5.0,2.0,0.0,0.0,2.0821283979178715,57.77906304222093,0.0,1.0410641989589358,1.0410641989589358,3.123192596876807,1.0410641989589358,8.328513591671486,2.0821283979178715,0.0,10.410641989589358,3.123192596876807,0.0,0.0,19.78021978021978,0.0,2.0821283979178715,23.94447657605552,0.0,10.410641989589358,23.94447657605552,2.0821283979178715,10.410641989589358,9.369577790630421,0.0,0.0,1.0410641989589358,8.328513591671486,0.0,0.0,0.0,2.0821283979178715,0.0,5.205320994794679,12.492770387507228,1.0410641989589358,1.0410641989589358,5.205320994794679,60.0,20.821283979178716,0.0,2.0821283979178715,0.0,0.0,3.0,3.123192596876807
113910803,8117,80559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,0.0,40.0,1.0,0.0,12.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,36.92307692307693,0.0,11.076923076923077,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.615384615384616,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,10.153846153846155,4.615384615384616,60.0,0.0,0.0,1.8461538461538463,0.0,1.8461538461538463,2.0,1.8461538461538463
113910803,8117,998401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,23.0,1.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,92.0,0.0,12.0,0.0,12.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,4.0,60.0,16.0,4.0,8.0,0.0,8.0,-1.0,-4.0
113910803,8117,999135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,4.5,6.0,0.0,19.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.9230769230769231,4.153846153846154,0.0,17.53846153846154,1.8461538461538463,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,12.0,4.615384615384616,60.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8461538461538463
113910803,8117,1000831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,1.0,1.0,2.0,14.0,19.0,2.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,42.5,2.0,0.0,12.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,0.0,39.23076923076923,0.0,11.076923076923077,0.9230769230769231,3.6923076923076925,0.0,0.0,0.0,1.8461538461538463,0.0,0.0,0.0,0.9230769230769231,11.076923076923077,0.0,0.0,3.6923076923076925,1.8461538461538463,0.0,17.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,3.6923076923076925,0.0,1.8461538461538463,8.307692307692308,4.615384615384616,60.0,12.923076923076923,3.6923076923076925,0.0,0.0,0.9230769230769231,2.0,1.8461538461538463
113910803,8117,1001357,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,2.0,0.0,2.0,6.0,11.0,2.0,0.0,2.0,46.0,0.0,6.0,52.0,6.0,46.0,0.0,46.0,1.0,0.0,65.0,1.0,117.0,0.0,0.0,1.0,2.0,46.0,3.0,5.0,2.0,0.0,1.0,1.8461538461538463,108.0,0.0,0.9230769230769231,0.0,1.8461538461538463,0.0,42.46153846153847,0.9230769230769231,1.8461538461538463,42.46153846153847,5.538461538461538,0.0,1.8461538461538463,5.538461538461538,0.0,0.0,7.384615384615385,0.0,48.0,10.153846153846155,0.0,48.0,42.46153846153847,0.0,0.0,0.0,42.46153846153847,0.0,0.0,0.0,0.9230769230769231,1.8461538461538463,2.769230769230769,48.0,1.8461538461538463,0.9230769230769231,4.615384615384616,60.0,5.538461538461538,0.9230769230769231,1.8461538461538463,0.0,0.0,2.0,1.8461538461538463
113910803,8117,1013082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.753246753246756,0.0,10.38961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.584415584415584,0.0,0.0,15.584415584415584,0.0,0.0,25.974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38961038961039,10.38961038961039,60.0,15.584415584415584,0.0,0.0,0.0,0.0,3.0,15.584415584415584
113910803,8117,1014128,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,13.0,2.0,11.0,0.0,11.0,0.0,0.0,15.816666666666666,0.0,23.5,0.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,0.0,0.0,3.793466807165437,89.14646996838778,0.0,0.0,0.0,0.0,0.0,41.72813487881981,0.0,0.0,41.72813487881981,7.586933614330874,0.0,0.0,3.793466807165437,0.0,0.0,0.0,0.0,49.31506849315068,7.586933614330874,0.0,49.31506849315068,41.72813487881981,0.0,0.0,0.0,41.72813487881981,0.0,0.0,0.0,0.0,0.0,0.0,49.31506849315068,0.0,0.0,7.586933614330874,60.0,3.793466807165437,0.0,0.0,0.0,0.0,2.0,7.586933614330874
