attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore,matchId,playerId,netPoints
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,4.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,8119.0,806.0,147.0,120450101.0,80010.0,84.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,60.0,2.0,8119.0,804.0,37.0,120450204.0,80010.0,2.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,38.18333333333333,3.0,8119.0,810.0,47.0,120450303.0,80010.0,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,9.0,3.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,8119.0,807.0,121.0,120450402.0,80010.0,70.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,1.0,2.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,60.0,5.0,8119.0,8118.0,104.0,120450501.0,80010.0,47.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,2.0,4.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,8119.0,8117.0,113.0,120450604.0,80010.0,58.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,9.0,0.0,9.0,4.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,7.0,8119.0,801.0,191.0,120450704.0,80010.0,108.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,60.0,8.0,8119.0,807.0,77.0,120450801.0,80010.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,60.0,9.0,8119.0,8118.0,71.0,120450904.0,80010.0,29.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,3.0,10.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,8119.0,806.0,132.0,120451003.0,80010.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,8119.0,8117.0,52.0,120451101.0,80010.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.788787951231174,0.999060726099563,4.496263783497826,0.794475550578574,3.35573179881372,0.9717344587923257,0.6873732758995781,9.34577553593947,2.490889303793045,0.1480704358098455,0.0,0.0,0.0,0.0,54.78926807862831,12.0,8119.0,801.0,87.15468948844834,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.726519126377517,0.6457202710222251,4.909387392061668,0.8648206278026906,3.620859148457431,0.6777563488213417,0.5058728186287752,10.528475882978803,2.5049506130536474,0.09378332617986197,0.0008053274214406879,0.0,0.0,0.0,54.562954726564556,13.0,8119.0,804.0,77.49719808235268,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2735308975224138,0.6916113954144336,3.4416271186440675,0.6183990388225576,2.494763759738628,0.5658282740676496,0.4376481621382239,9.617111973514,2.112507832555131,0.07237938207092486,0.0,0.0,0.0,0.0,54.479794246919454,14.0,8119.0,810.0,67.02666458643377,,,
