matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
103931302,801,1010545,1,19,1,goal,1,19,0,1,-1
103931302,807,80078,1,85,1,miss,0,85,0,1,-1
103931302,807,80078,1,100,3,goal,1,100,1,1,0
103931302,801,1010545,1,143,2,goal,1,143,1,2,-1
103931302,807,80078,1,162,1,goal,1,162,2,2,0
103931302,807,80078,1,186,1,goal,1,186,3,2,1
103931302,807,993463,1,200,3,goal,1,200,4,2,2
103931302,801,1010545,1,228,2,goal,1,228,4,3,1
103931302,807,80078,1,248,1,goal,1,248,5,3,2
103931302,807,993463,1,281,3,goal,1,281,6,3,3
103931302,807,993463,1,329,1,miss,0,329,6,3,3
103931302,807,993463,1,348,1,goal,1,348,7,3,4
103931302,801,1010545,1,374,1,goal,1,374,7,4,3
103931302,807,993463,1,390,1,goal,1,390,8,4,4
103931302,801,1010545,1,406,3,goal,1,406,8,5,3
103931302,801,1010545,1,438,3,goal,1,438,8,6,2
103931302,801,1010545,1,460,3,goal,1,460,8,7,1
103931302,801,1010545,1,481,1,goal,1,481,8,8,0
103931302,801,1010545,1,509,0,goal,1,509,8,9,-1
103931302,807,80078,1,533,3,goal,1,533,9,9,0
103931302,801,80301,1,558,1,miss,0,558,9,9,0
103931302,801,1010545,1,575,0,goal,1,575,9,10,-1
103931302,807,80078,1,593,1,goal,1,593,10,10,0
103931302,801,1010545,1,628,0,goal,1,628,10,11,-1
103931302,807,80078,1,644,3,miss,0,644,10,11,-1
103931302,807,80078,1,648,3,goal,1,648,11,11,0
103931302,801,1010545,1,662,2,goal,1,662,11,12,-1
103931302,807,80078,1,721,0,goal,1,721,12,12,0
103931302,801,1010545,1,740,1,goal,1,740,12,13,-1
103931302,807,993463,1,760,1,goal,1,760,13,13,0
103931302,801,1010545,1,779,3,goal,1,779,13,14,-1
103931302,807,80078,1,808,1,goal,1,808,14,14,0
103931302,807,80078,1,842,1,goal,1,842,15,14,1
103931302,801,1010545,1,896,0,goal,1,896,15,15,0
103931302,807,80078,2,19,1,goal,1,929,16,15,1
103931302,807,993463,2,75,3,miss,0,985,16,15,1
103931302,807,993463,2,85,3,goal,1,995,17,15,2
103931302,807,80078,2,98,1,goal,1,1008,18,15,3
103931302,801,80301,2,140,2,goal,1,1050,18,16,2
103931302,807,80078,2,168,1,goal,1,1078,19,16,3
103931302,801,1010545,2,183,3,goal,1,1093,19,17,2
103931302,801,80301,2,224,3,goal,1,1134,19,18,1
103931302,801,1010545,2,256,2,miss,0,1166,19,18,1
103931302,801,80301,2,267,1,goal,1,1177,19,19,0
103931302,807,80078,2,285,1,goal,1,1195,20,19,1
103931302,801,1010545,2,302,1,goal,1,1212,20,20,0
103931302,807,80078,2,328,3,goal,1,1238,21,20,1
103931302,807,80078,2,374,1,goal,1,1284,22,20,2
103931302,807,80078,2,426,3,goal,1,1336,23,20,3
103931302,801,1010545,2,462,1,goal,1,1372,23,21,2
103931302,807,993463,2,475,3,goal,1,1385,24,21,3
103931302,801,1010545,2,495,1,goal,1,1405,24,22,2
103931302,807,80078,2,513,3,goal,1,1423,25,22,3
103931302,807,80078,2,553,1,goal,1,1463,26,22,4
103931302,807,80078,2,567,0,goal,1,1477,27,22,5
103931302,801,1010545,2,590,3,goal,1,1500,27,23,4
103931302,801,1010545,2,631,3,goal,1,1541,27,24,3
103931302,807,80078,2,680,3,goal,1,1590,28,24,4
103931302,807,80078,2,699,3,goal,1,1609,29,24,5
103931302,801,80301,2,718,3,miss,0,1628,29,24,5
103931302,807,993463,2,741,3,goal,1,1651,30,24,6
103931302,807,80078,2,760,3,goal,1,1670,31,24,7
103931302,801,1010545,2,788,0,goal,1,1698,31,25,6
103931302,807,80078,2,812,1,goal,1,1722,32,25,7
103931302,801,1010545,2,846,3,goal,1,1756,32,26,6
103931302,807,80078,2,868,3,goal,1,1778,33,26,7
103931302,801,1010545,2,890,1,goal,1,1800,33,27,6
103931302,807,993463,2,919,1,miss,0,1829,33,27,6
103931302,807,80078,3,43,1,goal,1,1877,34,27,7
103931302,807,80078,3,69,3,goal,1,1903,35,27,8
103931302,801,1010545,3,97,1,goal,1,1931,35,28,7
103931302,801,1010545,3,151,1,goal,1,1985,35,29,6
103931302,801,1010545,3,189,2,goal,1,2023,35,30,5
103931302,807,80078,3,201,3,goal,1,2035,36,30,6
103931302,801,1010545,3,223,1,goal,1,2057,36,31,5
103931302,807,80078,3,246,3,goal,1,2080,37,31,6
103931302,801,1010545,3,263,3,miss,0,2097,37,31,6
103931302,807,993463,3,296,3,goal,1,2130,38,31,7
103931302,807,80078,3,334,0,goal,1,2168,39,31,8
103931302,807,80078,3,378,3,miss,0,2212,39,31,8
103931302,807,80078,3,387,3,goal,1,2221,40,31,9
103931302,801,1010545,3,427,3,goal,1,2261,40,32,8
103931302,807,993463,3,465,3,goal,1,2299,41,32,9
103931302,807,993463,3,482,1,goal,1,2316,42,32,10
103931302,801,1010545,3,523,1,goal,1,2357,42,33,9
103931302,807,80078,3,561,3,goal,1,2395,43,33,10
103931302,807,80078,3,573,3,goal,1,2407,44,33,11
103931302,807,80078,3,590,3,miss,0,2424,44,33,11
103931302,807,993463,3,613,3,goal,1,2447,45,33,12
103931302,807,80078,3,644,3,goal,1,2478,46,33,13
103931302,807,993463,3,667,1,goal,1,2501,47,33,14
103931302,801,1010545,3,687,3,goal,1,2521,47,34,13
103931302,807,993463,3,720,1,goal,1,2554,48,34,14
103931302,801,1010545,3,738,1,goal,1,2572,48,35,13
103931302,807,80078,3,751,1,miss,0,2585,48,35,13
103931302,807,80078,3,756,1,miss,0,2590,48,35,13
103931302,807,80078,3,762,1,goal,1,2596,49,35,14
103931302,801,1010545,3,792,1,goal,1,2626,49,36,13
103931302,807,80078,3,813,3,goal,1,2647,50,36,14
103931302,807,80078,3,884,1,goal,1,2718,51,36,15
103931302,807,80078,4,26,3,goal,1,2754,52,36,16
103931302,807,80078,4,38,1,goal,1,2766,53,36,17
103931302,801,1004465,4,66,3,goal,1,2794,53,37,16
103931302,807,993463,4,90,3,miss,0,2818,53,37,16
103931302,801,1004465,4,126,1,goal,1,2854,53,38,15
103931302,807,993463,4,169,1,goal,1,2897,54,38,16
103931302,801,1004465,4,199,1,goal,1,2927,54,39,15
103931302,807,80078,4,236,1,goal,1,2964,55,39,16
103931302,807,993463,4,261,1,goal,1,2989,56,39,17
103931302,801,1004465,4,287,3,goal,1,3015,56,40,16
103931302,807,993463,4,308,1,goal,1,3036,57,40,17
103931302,801,80054,4,332,3,goal,1,3060,57,41,16
103931302,807,80078,4,357,3,goal,1,3085,58,41,17
103931302,807,993463,4,400,1,miss,0,3128,58,41,17
103931302,807,993463,4,403,1,goal,1,3131,59,41,18
103931302,807,993463,4,416,1,goal,1,3144,60,41,19
103931302,801,1004465,4,418,1,goal,1,3146,60,42,18
103931302,801,80054,4,429,1,goal,1,3157,60,43,17
103931302,807,993463,4,485,3,goal,1,3213,61,43,18
103931302,807,80078,4,554,3,goal,1,3282,62,43,19
103931302,801,1004465,4,575,1,goal,1,3303,62,44,18
103931302,807,80078,4,596,3,miss,0,3324,62,44,18
103931302,807,80078,4,623,1,goal,1,3351,63,44,19
103931302,801,1004465,4,644,1,miss,0,3372,63,44,19
