matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80120204,808,809,4,6,0,0,2,42,46,4,14,45,15,26,48,7,41,6,0,12,2,4,58,13,6,0,26,72,76.82276229994072,56.94444444444444,67.14285714285714,-10.198412698412696
80120204,809,808,1,8,0,0,0,39,36,3,12,42,11,32,54,7,47,7,0,10,3,7,46,7,6,0,19,70,74.68879668049793,67.14285714285714,56.94444444444444,10.198412698412696
