matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80050502,801,80001,0,1,0,0,0,7,4,0,0,6,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,15.183333333333334,23.71020856201976,0.0,0.0,0.0,0.0,0.0,15.806805708013172,3.951701427003293,0.0,11.85510428100988,0.0,15.806805708013172,0.0,27.66190998902305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85510428100988,0.0,0.0,0.0,-4.0,-15.806805708013172
80050502,801,80002,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10.85,0.0,0.0,0.0,0.0,0.0,0.0,16.589861751152075,0.0,0.0,0.0,0.0,16.589861751152075,0.0,5.529953917050691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.529953917050691
80050502,801,80003,0,0,0,0,0,0,6,0,1,1,0,1,41,9,32,0,0,0,2,0,6,2,2,0,3,60.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,3.0,2.0,0.0,41.0,-8.0,-8.0
80050502,801,80006,1,0,0,0,0,7,10,1,5,1,0,0,0,0,0,2,0,2,0,0,12,4,1,0,2,60.56666666666667,0.9906439185470556,0.0,0.0,4.953219592735278,0.0,3.9625756741882223,11.887727022564667,0.0,0.9906439185470556,0.0,0.0,9.906439185470555,0.0,6.934507429829389,1.9812878370941112,0.0,0.0,0.0,0.9906439185470556,0.9906439185470556,0.0,1.9812878370941112,0.0,1.9812878370941112,0.0,-8.0,-7.925151348376445
80050502,801,80009,2,3,0,0,0,19,7,0,1,11,0,3,14,4,10,0,0,2,0,1,9,0,0,0,7,60.0,11.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0,2.0,3.0,4.0,7.0,0.0,19.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,-8.0,-8.0
80050502,801,80010,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,15.584415584415584,0.0,0.0,0.0,0.0,15.584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,7.792207792207792,7.792207792207792,0.0,0.0,0.0,0.0,0.0,2.0,15.584415584415584
80050502,801,80012,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0,4,0,0,13,1,0,0,1,52.86666666666667,0.0,0.0,0.0,1.1349306431273645,0.0,1.1349306431273645,14.754098360655739,1.1349306431273645,0.0,0.0,0.0,10.214375788146281,0.0,0.0,4.539722572509458,0.0,0.0,0.0,0.0,0.0,0.0,1.1349306431273645,0.0,1.1349306431273645,0.0,-10.0,-11.349306431273645
80050502,801,80014,0,1,0,0,0,0,10,0,0,30,0,10,0,0,0,0,0,3,0,0,13,3,0,0,2,60.0,30.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-8.0,-8.0
80050502,801,80015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80050502,801,80139,0,1,0,0,0,4,2,0,1,19,0,6,0,0,0,1,0,1,0,0,3,5,0,0,4,45.38333333333333,25.119353654058024,0.0,0.0,1.3220712449504224,0.0,6.6103562247521115,3.966213734851267,1.3220712449504224,0.0,7.932427469702534,0.0,2.6441424899008448,0.0,5.2882849798016895,1.3220712449504224,0.0,0.0,0.0,0.0,0.0,0.0,5.2882849798016895,0.0,1.3220712449504224,0.0,-4.0,-5.2882849798016895
80050502,801,80168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
