matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830202,810,1,3,0,0,0,1,12,14,2,0,54,19,3,8,17,5,12,9,1,2,1,3,2,0,31,17,2,26,4,48,0,11,103.65448504983388,46.15384615384615,62.06896551724138,-15.915119363395227
100830202,810,2,2,2,0,0,0,14,14,1,3,42,17,4,9,10,0,10,7,1,2,3,5,0,1,31,19,3,20,1,42,0,10,79.55801104972376,50.0,70.83333333333334,-20.833333333333343
100830202,810,3,3,1,0,0,1,14,11,1,6,50,21,4,8,14,2,12,8,3,1,2,0,1,0,35,11,3,22,2,44,0,9,87.32083792723263,54.54545454545454,65.38461538461539,-10.839160839160847
100830202,810,4,2,0,0,0,0,15,7,0,6,67,26,4,12,23,6,17,12,3,2,2,4,6,0,41,11,8,23,6,53,0,6,91.5929203539823,73.91304347826086,63.63636363636363,10.276679841897227
100830202,8118,1,1,3,0,0,0,14,5,2,3,71,32,5,13,23,5,18,9,4,5,3,7,2,0,46,12,2,29,4,52,0,8,115.61461794019934,62.06896551724138,46.15384615384615,15.915119363395227
100830202,8118,2,1,0,0,0,1,13,4,0,4,57,19,2,11,19,2,17,10,1,6,2,3,1,0,32,7,1,24,1,58,0,6,95.4696132596685,70.83333333333334,50.0,20.833333333333343
100830202,8118,3,1,0,0,0,0,14,11,1,1,64,23,1,13,21,4,17,11,0,6,0,3,2,0,37,14,1,26,3,56,0,7,103.19735391400219,65.38461538461539,54.54545454545454,10.839160839160847
100830202,8118,4,0,2,0,0,0,14,11,0,8,53,20,2,11,16,2,14,10,2,2,1,4,0,0,34,15,2,22,0,47,0,6,87.61061946902655,63.63636363636363,73.91304347826086,-10.276679841897227
