matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830202,810,10,3,0,0,2,55,46,4,15,213,83,15,37,64,13,51,36,8,7,8,0,12,9,1,138,58,16,91,13,47,0,36,90.52224371373308,56.043956043956044,65.34653465346535,-9.302578609509311
100830202,8118,3,5,0,0,1,55,31,3,16,245,94,10,48,79,13,66,40,7,19,6,0,17,5,0,149,48,6,101,8,53,0,27,100.46974302293451,65.34653465346535,56.043956043956044,9.302578609509311
